c,margin_cap,conf_gap,max_rows,require_meta_or_cav,protect_all_logic,oof_qwk,oof_lift_vs_step25,test_l1,changed,improved,worsened,mean_delta_abs_error,protected_demotions,public_changed,private_changed,pub_dist,pri_dist
1.0,0.06,0.14,4,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,4,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,4,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,5,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,5,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,5,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,5,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,6,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,6,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,6,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,6,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,8,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,8,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,8,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,8,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,10,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,10,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,10,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,10,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,12,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,12,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,12,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.06,0.14,12,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,4,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,4,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,4,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,4,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,5,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,5,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,5,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,5,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,6,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,6,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,6,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,6,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,8,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,8,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,8,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,8,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,10,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,10,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,10,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,10,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,12,False,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,12,False,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,12,True,True,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
1.0,0.08,0.14,12,True,False,0.6613130092474502,5.245086821725753e-05,0.14555200938628549,4,2,2,0.0,0,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.08,6,False,True,0.6613004366683943,3.987828916141023e-05,0.14555200938628549,6,4,2,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.08,6,False,False,0.6613004366683943,3.987828916141023e-05,0.14555200938628549,6,4,2,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.08,6,True,True,0.6613004366683943,3.987828916141023e-05,0.14555200938628549,6,4,2,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.08,6,True,False,0.6613004366683943,3.987828916141023e-05,0.14555200938628549,6,4,2,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.08,3,False,True,0.6612804925377955,1.993415856260672e-05,0.14555200938628549,3,2,1,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.08,3,False,False,0.6612804925377955,1.993415856260672e-05,0.14555200938628549,3,2,1,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.08,3,True,True,0.6612804925377955,1.993415856260672e-05,0.14555200938628549,3,2,1,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.08,3,True,False,0.6612804925377955,1.993415856260672e-05,0.14555200938628549,3,2,1,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.08,5,False,True,0.6612712832067789,1.0724827545938176e-05,0.14555200938628549,5,3,2,0.2,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.08,5,True,True,0.6612712832067789,1.0724827545938176e-05,0.14555200938628549,5,3,2,0.2,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.08,5,True,False,0.6612712832067789,1.0724827545938176e-05,0.14555200938628549,5,3,2,0.2,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
