c,margin_cap,conf_gap,max_rows,require_meta_or_cav,protect_all_logic,oof_qwk,oof_lift_vs_step25,test_l1,changed,improved,worsened,mean_delta_abs_error,protected_demotions,public_changed,private_changed,pub_dist,pri_dist
0.5,0.04,0.06,4,False,False,0.6613062810465546,4.57226673217237e-05,0.1589748281782318,4,3,1,0.5,2,4,4,"{1: 125, 2: 59, 3: 58, 4: 34, 5: 22}","{1: 134, 2: 68, 3: 42, 4: 31, 5: 23}"
0.5,0.025,0.08,6,False,True,0.6613004366683943,3.987828916141023e-05,0.14555200938628549,6,4,2,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.08,6,False,False,0.6613004366683943,3.987828916141023e-05,0.14555200938628549,6,4,2,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.08,6,True,True,0.6613004366683943,3.987828916141023e-05,0.14555200938628549,6,4,2,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.08,6,True,False,0.6613004366683943,3.987828916141023e-05,0.14555200938628549,6,4,2,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.06,6,False,True,0.6613004366683943,3.987828916141023e-05,0.1556191234802452,6,3,3,0.0,0,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
0.5,0.015,0.06,6,True,True,0.6613004366683943,3.987828916141023e-05,0.1556191234802452,6,3,3,0.0,0,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
0.5,0.015,0.06,6,True,False,0.6613004366683943,3.987828916141023e-05,0.1556191234802452,6,3,3,0.0,0,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
0.5,0.015,0.06,6,False,False,0.6613004366683943,3.987828916141023e-05,0.15897482817823178,6,3,3,0.0,0,4,4,"{1: 126, 2: 58, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 67, 3: 41, 4: 32, 5: 23}"
0.5,0.015,0.04,6,False,True,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
0.5,0.015,0.04,6,True,True,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
0.5,0.015,0.04,6,True,False,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.04,6,False,True,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.04,6,True,True,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.04,6,True,False,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.04,6,False,True,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.04,6,True,True,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.04,6,True,False,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.06,6,False,True,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.06,6,True,True,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.06,6,True,False,0.6613004366683943,3.987828916141023e-05,0.16233053287621835,6,3,3,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.06,6,False,True,0.6613004366683943,3.987828916141023e-05,0.16233053287621838,6,3,3,0.0,0,5,2,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.06,6,True,True,0.6613004366683943,3.987828916141023e-05,0.16233053287621838,6,3,3,0.0,0,5,2,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.06,6,True,False,0.6613004366683943,3.987828916141023e-05,0.16233053287621838,6,3,3,0.0,0,5,2,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.06,6,False,False,0.6613004366683943,3.987828916141023e-05,0.16568623757420492,6,3,3,0.0,0,6,5,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 136, 2: 66, 3: 41, 4: 32, 5: 23}"
0.5,0.015,0.04,6,False,False,0.6613004366683943,3.987828916141023e-05,0.16568623757420495,6,3,3,0.0,0,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 137, 2: 65, 3: 41, 4: 32, 5: 23}"
1.0,0.015,0.04,6,False,False,0.6613004366683943,3.987828916141023e-05,0.16568623757420495,6,3,3,0.0,0,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 137, 2: 65, 3: 41, 4: 32, 5: 23}"
2.0,0.015,0.04,6,False,False,0.6613004366683943,3.987828916141023e-05,0.16568623757420495,6,3,3,0.0,0,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 137, 2: 65, 3: 41, 4: 32, 5: 23}"
2.0,0.015,0.06,6,False,False,0.6613004366683943,3.987828916141023e-05,0.16568623757420495,6,3,3,0.0,0,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 137, 2: 65, 3: 41, 4: 32, 5: 23}"
0.5,0.06,0.1,6,False,False,0.6613004366683942,3.987828916129921e-05,0.15226341878225863,6,4,2,0.3333333333333333,1,3,4,"{1: 124, 2: 60, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
1.0,0.06,0.1,6,False,False,0.6613004366683942,3.987828916129921e-05,0.15505669983800044,6,4,2,0.3333333333333333,1,4,4,"{1: 125, 2: 59, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.1,6,False,False,0.6613004366683942,3.987828916129921e-05,0.15841240453598704,6,4,2,0.3333333333333333,1,5,4,"{1: 126, 2: 58, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
1.0,0.025,0.14,3,False,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,3,False,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,3,True,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,3,True,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,4,False,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,4,False,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,4,True,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,4,True,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,5,False,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,5,False,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,5,True,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,5,True,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,6,False,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,6,False,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,6,True,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,6,True,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,8,False,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,8,False,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,8,True,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,8,True,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,10,False,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,10,False,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,10,True,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,10,True,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,12,False,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,12,False,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,12,True,True,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.025,0.14,12,True,False,0.661289701368061,2.9142988828056993e-05,0.14555200938628549,1,1,0,1.0,0,0,0,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.025,0.04,8,False,False,0.6612878476036448,2.7289224411863877e-05,0.16568623757420498,8,5,3,0.25,1,6,8,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 138, 2: 64, 3: 42, 4: 31, 5: 23}"
0.5,0.015,0.04,10,False,True,0.6612853935886935,2.4835209460616348e-05,0.16233053287621835,10,5,5,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
0.5,0.015,0.04,10,True,True,0.6612853935886935,2.4835209460616348e-05,0.16233053287621835,10,5,5,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
0.5,0.015,0.04,10,True,False,0.6612853935886935,2.4835209460616348e-05,0.16233053287621835,10,5,5,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.04,10,False,True,0.6612853935886935,2.4835209460616348e-05,0.16233053287621835,10,5,5,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.04,10,True,True,0.6612853935886935,2.4835209460616348e-05,0.16233053287621835,10,5,5,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.04,10,True,False,0.6612853935886935,2.4835209460616348e-05,0.16233053287621835,10,5,5,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.04,10,False,True,0.6612853935886935,2.4835209460616348e-05,0.16233053287621835,10,5,5,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.04,10,True,True,0.6612853935886935,2.4835209460616348e-05,0.16233053287621835,10,5,5,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.04,10,True,False,0.6612853935886935,2.4835209460616348e-05,0.16233053287621835,10,5,5,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
0.5,0.08,0.1,10,False,True,0.6612820139830462,2.145560381328071e-05,0.15505669983800044,10,5,5,0.0,0,4,4,"{1: 125, 2: 59, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
0.5,0.08,0.1,10,True,True,0.6612820139830462,2.145560381328071e-05,0.15505669983800044,10,5,5,0.0,0,4,4,"{1: 125, 2: 59, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
0.5,0.08,0.1,10,True,False,0.6612820139830462,2.145560381328071e-05,0.15505669983800044,10,5,5,0.0,0,4,4,"{1: 125, 2: 59, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
1.0,0.08,0.1,10,False,True,0.6612820139830462,2.145560381328071e-05,0.15841240453598704,10,5,5,0.0,0,5,5,"{1: 126, 2: 58, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 44, 4: 31, 5: 23}"
1.0,0.08,0.1,10,True,True,0.6612820139830462,2.145560381328071e-05,0.15841240453598704,10,5,5,0.0,0,5,5,"{1: 126, 2: 58, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 44, 4: 31, 5: 23}"
1.0,0.08,0.1,10,True,False,0.6612820139830462,2.145560381328071e-05,0.15841240453598704,10,5,5,0.0,0,5,5,"{1: 126, 2: 58, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 44, 4: 31, 5: 23}"
2.0,0.08,0.1,10,False,True,0.6612820139830462,2.145560381328071e-05,0.1617681092339737,10,5,5,0.0,0,6,5,"{1: 127, 2: 57, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 44, 4: 31, 5: 23}"
2.0,0.08,0.1,10,True,True,0.6612820139830462,2.145560381328071e-05,0.1617681092339737,10,5,5,0.0,0,6,5,"{1: 127, 2: 57, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 44, 4: 31, 5: 23}"
2.0,0.08,0.1,10,True,False,0.6612820139830462,2.145560381328071e-05,0.1617681092339737,10,5,5,0.0,0,6,5,"{1: 127, 2: 57, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 44, 4: 31, 5: 23}"
0.5,0.015,0.08,3,False,True,0.6612804925377955,1.993415856260672e-05,0.14555200938628549,3,2,1,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.08,3,False,False,0.6612804925377955,1.993415856260672e-05,0.14555200938628549,3,2,1,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.08,3,True,True,0.6612804925377955,1.993415856260672e-05,0.14555200938628549,3,2,1,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.08,3,True,False,0.6612804925377955,1.993415856260672e-05,0.14555200938628549,3,2,1,0.3333333333333333,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
2.0,0.06,0.14,3,False,True,0.6612804925377955,1.993415856260672e-05,0.1483452904420273,3,2,1,0.3333333333333333,0,1,2,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 136, 2: 63, 3: 44, 4: 32, 5: 23}"
2.0,0.06,0.14,3,False,False,0.6612804925377955,1.993415856260672e-05,0.1483452904420273,3,2,1,0.3333333333333333,0,1,2,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 136, 2: 63, 3: 44, 4: 32, 5: 23}"
2.0,0.06,0.14,3,True,True,0.6612804925377955,1.993415856260672e-05,0.1483452904420273,3,2,1,0.3333333333333333,0,1,2,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 136, 2: 63, 3: 44, 4: 32, 5: 23}"
2.0,0.06,0.14,3,True,False,0.6612804925377955,1.993415856260672e-05,0.1483452904420273,3,2,1,0.3333333333333333,0,1,2,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 136, 2: 63, 3: 44, 4: 32, 5: 23}"
2.0,0.06,0.1,3,False,True,0.6612804925377955,1.993415856260672e-05,0.1522634187822586,3,2,1,0.3333333333333333,0,3,3,"{1: 124, 2: 60, 3: 58, 4: 34, 5: 22}","{1: 136, 2: 64, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.1,3,True,True,0.6612804925377955,1.993415856260672e-05,0.1522634187822586,3,2,1,0.3333333333333333,0,3,3,"{1: 124, 2: 60, 3: 58, 4: 34, 5: 22}","{1: 136, 2: 64, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.1,3,True,False,0.6612804925377955,1.993415856260672e-05,0.1522634187822586,3,2,1,0.3333333333333333,0,3,3,"{1: 124, 2: 60, 3: 58, 4: 34, 5: 22}","{1: 136, 2: 64, 3: 43, 4: 32, 5: 23}"
0.5,0.025,0.08,12,False,False,0.6612795686006794,1.9010221446458253e-05,0.14555200938628549,12,7,5,0.16666666666666666,4,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
0.5,0.015,0.06,12,False,True,0.6612795686006794,1.9010221446458253e-05,0.1556191234802452,12,6,6,0.0,0,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
0.5,0.015,0.06,12,True,True,0.6612795686006794,1.9010221446458253e-05,0.1556191234802452,12,6,6,0.0,0,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
0.5,0.015,0.06,12,True,False,0.6612795686006794,1.9010221446458253e-05,0.1556191234802452,12,6,6,0.0,0,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.06,12,False,True,0.6612795686006794,1.9010221446458253e-05,0.16233053287621835,12,6,6,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.06,12,True,True,0.6612795686006794,1.9010221446458253e-05,0.16233053287621835,12,6,6,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
2.0,0.015,0.06,12,True,False,0.6612795686006794,1.9010221446458253e-05,0.16233053287621835,12,6,6,0.0,0,5,3,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 135, 2: 66, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.06,12,False,True,0.6612795686006794,1.9010221446458253e-05,0.16233053287621838,12,6,6,0.0,0,5,2,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.06,12,True,True,0.6612795686006794,1.9010221446458253e-05,0.16233053287621838,12,6,6,0.0,0,5,2,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
1.0,0.015,0.06,12,True,False,0.6612795686006794,1.9010221446458253e-05,0.16233053287621838,12,6,6,0.0,0,5,2,"{1: 125, 2: 61, 3: 55, 4: 35, 5: 22}","{1: 134, 2: 67, 3: 42, 4: 32, 5: 23}"
2.0,0.04,0.08,10,False,False,0.6612786301297378,1.807175050483334e-05,0.15505669983800044,10,7,3,0.4,3,4,4,"{1: 125, 2: 59, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.08,10,False,True,0.6612786301297378,1.807175050483334e-05,0.16176810923397364,10,6,4,0.2,0,6,5,"{1: 126, 2: 59, 3: 57, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.08,10,True,True,0.6612786301297378,1.807175050483334e-05,0.16176810923397364,10,6,4,0.2,0,6,5,"{1: 126, 2: 59, 3: 57, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.08,10,True,False,0.6612786301297378,1.807175050483334e-05,0.16176810923397364,10,6,4,0.2,0,6,5,"{1: 126, 2: 59, 3: 57, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 43, 4: 32, 5: 23}"
2.0,0.06,0.1,12,False,False,0.6612761873683213,1.5628989088356526e-05,0.15841240453598704,12,7,5,0.16666666666666666,3,5,4,"{1: 126, 2: 58, 3: 58, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
0.5,0.06,0.08,12,False,False,0.661272801888811,1.22435095780693e-05,0.15841240453598704,12,7,5,0.16666666666666666,3,6,4,"{1: 126, 2: 58, 3: 59, 4: 33, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
1.0,0.015,0.08,5,False,True,0.6612712832067789,1.0724827545938176e-05,0.14555200938628549,5,3,2,0.2,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
1.0,0.015,0.08,5,True,True,0.6612712832067789,1.0724827545938176e-05,0.14555200938628549,5,3,2,0.2,0,2,0,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 32, 5: 23}"
