id,bge_m3_dense_class1_irrelevant,bge_m3_dense_class2_adjacent,bge_m3_dense_class3_related,bge_m3_dense_class4_relevant,bge_m3_dense_class5_core,bge_m3_sparse_class1_irrelevant,bge_m3_sparse_class2_adjacent,bge_m3_sparse_class3_related,bge_m3_sparse_class4_relevant,bge_m3_sparse_class5_core
2685,0.5030462,0.5338715,0.50763303,0.5194004,0.48511547,0.0755,0.1014404296875,0.0765380859375,0.0669,0.0653
2344,0.43538904,0.46119905,0.43135864,0.43176585,0.48028335,0.0635,0.08441162109375,0.0301055908203125,0.0646,0.10486
1556,0.5190687,0.50653505,0.47521174,0.54098696,0.5258283,0.0759,0.04931640625,0.036163330078125,0.057,0.10376
2484,0.46517202,0.47979286,0.5223297,0.4750468,0.45933026,0.03107,0.052947998046875,0.04132080078125,0.0277,0.04013
2843,0.51413786,0.55135816,0.4957447,0.5394604,0.5326529,0.069,0.1141357421875,0.049468994140625,0.05286,0.0589
1182,0.41731036,0.41942394,0.4009728,0.43395853,0.4065076,0.019,0.002742767333984375,0.0016069412231445312,0.01712,0.0245
1865,0.40835088,0.4424253,0.4321239,0.43315354,0.4622303,0.00779,0.00812530517578125,0.006595611572265625,0.01627,0.0098
751,0.50738144,0.49820396,0.5610355,0.530749,0.52394426,0.1356,0.068115234375,0.1573486328125,0.0798,0.0859
809,0.4983768,0.5234186,0.49515525,0.49741927,0.45007396,0.0992,0.1234130859375,0.10211181640625,0.05182,0.04272
818,0.4596302,0.49224985,0.49835795,0.47801512,0.47344387,0.11145,0.09149169921875,0.1304931640625,0.0455,0.06168
1116,0.586555,0.575984,0.56528544,0.5878868,0.55673754,0.07635,0.006519317626953125,0.0799560546875,0.02176,0.026
2251,0.48847038,0.50616366,0.5004284,0.52557683,0.5039336,0.013275,0.0084075927734375,0.0003001689910888672,0.01196,0.01608
1804,0.47561085,0.48808014,0.54536545,0.46388924,0.48795137,0.01472,0.06072998046875,0.1116943359375,0.013016,0.0302
1920,0.4958459,0.49135077,0.49211448,0.53373724,0.5560408,0.0976,0.07696533203125,0.0411376953125,0.08295,0.1335
1456,0.47281542,0.47574866,0.4781885,0.54476845,0.54352254,0.04688,0.010498046875,0.0109710693359375,0.02579,0.0719
2430,0.4265883,0.4708455,0.44780916,0.48581228,0.48244599,0.02888,0.042510986328125,0.00759124755859375,0.02567,0.08026
2432,0.42420536,0.4945141,0.47765008,0.47850728,0.45269513,0.03424,0.07867431640625,0.0633544921875,0.0343,0.0412
1207,0.57142425,0.56087434,0.5891383,0.57834566,0.5225395,0.1087,0.0076751708984375,0.114990234375,0.05838,0.04913
2296,0.5259181,0.5094944,0.52266717,0.56324625,0.5624007,0.02573,0.01189422607421875,0.01076507568359375,0.01657,0.06055
954,0.5255393,0.5743381,0.5428431,0.54653376,0.5439416,0.0748,0.088134765625,0.0989990234375,0.05984,0.08966
1507,0.46873137,0.51424944,0.51841396,0.512244,0.49847084,0.001577,0.0169219970703125,0.004642486572265625,0.0004997,0.00201
2876,0.48117322,0.52309036,0.5166241,0.5000951,0.5050453,0.0572,0.050567626953125,0.026611328125,0.0572,0.085
2544,0.49522257,0.5061036,0.5019903,0.52230996,0.51805794,0.06186,0.01044464111328125,0.0256195068359375,0.05734,0.05145
2199,0.5192735,0.52233756,0.54562634,0.5565564,0.5545953,0.02776,0.0223846435546875,0.01393890380859375,0.01881,0.0725
2782,0.4579664,0.47607523,0.45861325,0.49930704,0.47155058,0.0199,0.0083465576171875,0.019561767578125,0.01721,0.00659
2266,0.44392785,0.48221564,0.4538775,0.49840516,0.5153924,0.01688,0.038543701171875,0.00757598876953125,0.01338,0.04422
2702,0.45274663,0.4618097,0.47926444,0.4472833,0.48344728,0.02795,0.00327301025390625,0.0253143310546875,0.02686,0.031
2746,0.4480936,0.4891663,0.49295026,0.46662247,0.4256844,0.02924,0.04241943359375,0.027374267578125,0.03378,0.02173
1603,0.46266794,0.48685497,0.4803751,0.51114476,0.488896,0.05005,0.12103271484375,0.02691650390625,0.05594,0.08484
991,0.5739337,0.5831778,0.6268098,0.61727035,0.5650769,0.1168,0.0880126953125,0.1177978515625,0.0858,0.1736
930,0.51604575,0.5641733,0.57570803,0.5276501,0.48522455,0.1257,0.10736083984375,0.1285400390625,0.07806,0.1088
1024,0.50178576,0.53732157,0.478274,0.5326695,0.52877337,0.01334,0.00228118896484375,0.005168914794921875,0.01271,0.0132
2112,0.46381813,0.47008103,0.46720755,0.48816723,0.46158728,0.0702,0.0251312255859375,0.0269775390625,0.05923,0.1385
2290,0.43322492,0.41916436,0.45110974,0.4911042,0.4647541,0.02649,0.0616455078125,0.033966064453125,0.04706,0.03058
2360,0.3594604,0.3868015,0.37691617,0.3781861,0.3668704,0.04752,0.00556182861328125,0.018341064453125,0.0442,0.03738
834,0.48074448,0.52615726,0.5228764,0.52498037,0.5258203,0.0872,0.07379150390625,0.09893798828125,0.03522,0.02344
911,0.5811739,0.5710943,0.58481544,0.62517846,0.63125473,0.2056,0.035675048828125,0.2147216796875,0.19,0.2356
2329,0.49394184,0.5069421,0.4883258,0.5245105,0.5284198,0.04453,0.1016845703125,0.024810791015625,0.02481,0.054
1963,0.44642678,0.4694286,0.4476199,0.46148324,0.46960592,0.05917,0.066162109375,0.03741455078125,0.05243,0.04977
2477,0.45338,0.51078427,0.5065805,0.53016627,0.5036375,0.03256,0.0028095245361328125,0.027679443359375,0.02396,0.03943
1761,0.46069837,0.4258681,0.4482321,0.5237404,0.47158283,0.0252,0.028472900390625,0.0172271728515625,0.01883,0.0404
1171,0.45772666,0.49864027,0.4964376,0.5098717,0.4963646,0.004433,0.0,0.00080108642578125,0.003994,0.005367
1108,0.52109104,0.51429784,0.48786843,0.5466979,0.5137149,0.0657,0.0009784698486328125,0.040130615234375,0.0667,0.04468
1531,0.50346357,0.52830684,0.5119858,0.5303416,0.53169334,0.0559,0.09075927734375,0.08172607421875,0.04742,0.1282
2654,0.45833737,0.48151162,0.46828434,0.47847039,0.49043787,0.04626,0.049163818359375,0.0240631103515625,0.03717,0.06116
2956,0.46577376,0.48724946,0.4911735,0.4613889,0.50302345,0.02863,0.10809326171875,0.035736083984375,0.02292,0.04633
1067,0.57034564,0.54570335,0.54565984,0.55146563,0.5107422,0.05795,0.0,0.06097412109375,0.01094,0.0147
1377,0.6085737,0.5934823,0.6204816,0.5824009,0.57632154,0.0884,0.0200958251953125,0.06097412109375,0.03583,0.05695
1317,0.6034987,0.6061515,0.6306889,0.6532059,0.6334941,0.1526,0.11553955078125,0.13818359375,0.1539,0.3328
1329,0.5477143,0.5611541,0.520308,0.57814795,0.55948985,0.0852,0.0251007080078125,0.0335693359375,0.0855,0.152
2007,0.48322612,0.5054205,0.5021892,0.5254241,0.48949808,0.010666,0.032806396484375,0.046966552734375,0.02348,0.01764
1767,0.45696396,0.49548957,0.49218094,0.50338936,0.49866238,0.03738,0.04541015625,0.044830322265625,0.03506,0.0854
2884,0.50725764,0.56763756,0.52423054,0.5473787,0.5552894,0.02118,0.03863525390625,0.018890380859375,0.01744,0.04974
2423,0.4931801,0.56107914,0.52648145,0.5482842,0.5161097,0.0415,0.0487060546875,0.042144775390625,0.0729,0.02797
1536,0.5115678,0.52254593,0.54109377,0.5535234,0.5440695,0.07043,0.050048828125,0.039581298828125,0.02724,0.05936
1021,0.4183983,0.4406311,0.4102731,0.4378836,0.47750196,0.02835,0.0237579345703125,0.0150604248046875,0.02339,0.0395
1802,0.5639426,0.54548067,0.60752916,0.58224046,0.56624734,0.05713,0.051025390625,0.04095458984375,0.05957,0.05026
1586,0.47287866,0.5406842,0.4724741,0.5085949,0.48179266,0.05902,0.1490478515625,0.025299072265625,0.0897,0.10034
1378,0.55059916,0.51711637,0.5369088,0.5671975,0.6122237,0.11725,0.007389068603515625,0.04864501953125,0.11017,0.12146
743,0.53898096,0.48975456,0.50963235,0.49457633,0.42468998,0.0884,0.0078582763671875,0.0931396484375,0.01817,0.03114
2730,0.46672857,0.5201955,0.5256194,0.5125593,0.49367732,0.03528,0.01329803466796875,0.02734375,0.0304,0.05008
1723,0.47278062,0.4910556,0.48297852,0.5035751,0.5299089,0.1019,0.07489013671875,0.06658935546875,0.07684,0.0895
713,0.54388106,0.64567757,0.62840414,0.610374,0.5505411,0.07367,0.1483154296875,0.173828125,0.0859,0.05286
1488,0.45536402,0.45614547,0.46416613,0.45719683,0.44010624,0.00904,0.010772705078125,0.0111541748046875,0.004707,0.00784
2656,0.5722101,0.5963125,0.6135993,0.61128545,0.5732162,0.1002,0.05975341796875,0.08306884765625,0.09045,0.07623
975,0.50592965,0.4952591,0.49883962,0.52876437,0.50569856,0.134,0.074462890625,0.07305908203125,0.10315,0.07135
1318,0.55853546,0.5445282,0.5660338,0.5865728,0.60054785,0.0746,0.0138397216796875,0.061676025390625,0.06635,0.0646
3035,0.5385568,0.6183473,0.6220056,0.54996896,0.5624902,0.073,0.12890625,0.1123046875,0.06525,0.11664
2501,0.44011867,0.46337023,0.4741249,0.48762178,0.48730826,0.0416,0.0008702278137207031,0.0159149169921875,0.0549,0.06134
1102,0.555923,0.5413499,0.60449874,0.5243838,0.5064583,0.1395,0.0955810546875,0.1724853515625,0.0471,0.06616
1562,0.502556,0.48902518,0.47512877,0.5097729,0.4778622,0.0174,0.03570556640625,0.015350341796875,0.013565,0.0534
2625,0.46961853,0.4724399,0.45772702,0.5096719,0.500799,0.0388,0.0301971435546875,0.01052093505859375,0.03305,0.05585
1351,0.55727327,0.5840628,0.61685836,0.6297836,0.59979707,0.09406,0.05633544921875,0.10589599609375,0.10046,0.09454
1343,0.63331264,0.58573437,0.6230137,0.6730374,0.64281297,0.11816,0.0014410018920898438,0.05157470703125,0.1123,0.1414
1613,0.4455102,0.45044744,0.4605732,0.48399746,0.47160634,0.03497,0.031158447265625,0.0178375244140625,0.0236,0.04498
1754,0.5390319,0.5358622,0.53121746,0.58052635,0.6015269,0.07544,0.1097412109375,0.01499176025390625,0.05447,0.129
2225,0.5093117,0.4998417,0.5354234,0.570432,0.54238933,0.0869,0.012939453125,0.038726806640625,0.0785,0.175
1140,0.52237105,0.53849566,0.5397633,0.544119,0.50752294,0.1248,0.05718994140625,0.1368408203125,0.05698,0.02556
2829,0.46387386,0.45695803,0.49056715,0.49090698,0.5060525,0.02115,0.0027446746826171875,0.04156494140625,0.02078,0.00836
1785,0.4643954,0.49615818,0.48395097,0.4715369,0.47210476,0.06274,0.1661376953125,0.05633544921875,0.0904,0.04715
2620,0.45446783,0.4563154,0.45020294,0.4415345,0.4192354,0.05258,0.07183837890625,0.0340576171875,0.04755,0.04343
765,0.5941345,0.6051657,0.6041858,0.60347694,0.56001645,0.10754,0.1414794921875,0.05767822265625,0.06805,0.09106
2635,0.48193184,0.5353193,0.5297384,0.570124,0.51803666,0.01512,0.0369873046875,0.01155853271484375,0.01366,0.03714
