id,text
3034,"Title: A Generalised Twinning Property for Minimisation of Cost Register Automata.
Venue: lics
Authors: Laure Daviaud, Pierre-Alain Reynier, Jean-Marc Talbot
Abstract: Weighted automata (WA) extend finite-state automata by associating with transitions weights from a semiring $\mathbb {S}$, defining functions from words to S. Recently, cost register automata (CRA) have been introduced as an alternative model to describe any function realised by a WA by means of a deterministic machine. Unambiguous WA over a monoid $(M,\otimes )$ can equivalently be described by cost register automata whose registers take their values in M, and are updated by operations of the form $x :=y\otimes c$, with $c\in M$. This class is denoted by $\mathrm {CRA}_{\otimes c}(M)$.We introduce a twinning property and a bounded variation property parametrised by an integer k, such that the corresponding notions introduced originally by Choffrut for finite-state transducers are obtained for k=1. Given an unambiguous weighted automaton W over an infinitary group $(G,\otimes )$ realizing some function f, we prove that the three following properties are equivalent: i) W satisfies the twinning property of order k, ii) f satisfies the k-bounded variation property, and iii) f can be described by a $\mathrm {CRA}_{\otimes c}(G)$ with at most k registers.In the spirit of tranducers, we actually prove this result in a more general setting by considering machines over the semiring of finite sets of elements from $(G,\otimes )$ : the three properties are still equivalent for such finite-valued weighted automata, that is the ones associating with words subsets of G of cardinality at most $\ell$, for some natural $\ell$. Moreover, we show that if the operation $\otimes \, \mathrm {of}\, G$ is commutative and computable, then one can decide whether a WA satisfies the twinning property of order k. As a corollary, this allows to decide the register minimisation problem for the class $\mathrm {CRA}_{\otimes c}(G)$.Last, we prove that a similar result holds for finite-valued finite-state transducers, and that the register minimisation problem for the class CRAc(B*) is PSPACE-complete.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle|Book
Fields of study: Mathematics|Computer Science"
1676,"Title: Online Causation Monitoring of Signal Temporal Logic.
Venue: cav
Authors: Zhenya Zhang, Jie An, Paolo Arcaini, Ichiro Hasuo
Abstract: Abstract Online monitoring is an effective validation approach for hybrid systems, that, at runtime, checks whether the (partial) signals of a system satisfy a specification in, e.g., Signal Temporal Logic (STL) . The classic STL monitoring is performed by computing a robustness interval that specifies, at each instant, how far the monitored signals are from violating and satisfying the specification. However, since a robustness interval monotonically shrinks during monitoring, classic online monitors may fail in reporting new violations or in precisely describing the system evolution at the current instant. In this paper, we tackle these issues by considering the causation of violation or satisfaction, instead of directly using the robustness. We first introduce a Boolean causation monitor that decides whether each instant is relevant to the violation or satisfaction of the specification. We then extend this monitor to a quantitative causation monitor that tells how far an instant is from being relevant to the violation or satisfaction. We further show that classic monitors can be derived from our proposed ones. Experimental results show that the two proposed monitors are able to provide more detailed information about system evolution, without requiring a significantly higher monitoring cost."
1214,"Title: Building Epistemic Logic from Observations and Public Announcements.
Venue: kr
Authors: 
Abstract: An epistemic logic where knowledge is built from what the agents observe (including higher-order visibility) and what the Agents learn from public announcements and it is established that the model checking problem is PSPACE-complete.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2275,"Title: Investigating Safety of a Radiotherapy Machine Using System Models with Pluggable Checkers.
Venue: cav
Authors: Stuart Pernsteiner, Calvin Loncaric, Emina Torlak, Zachary Tatlock, Xi Wang, Michael D. Ernst, Jonathan Jacky"
2789,"Title: The Logic of Action Lattices is Undecidable.
Venue: lics
Authors: Stepan Kuznetsov
Abstract: We prove algorithmic undecidability of the (in)equational theory of residuated Kleene lattices (action lattices), thus solving a problem left open by D. Kozen, P. Jipsen, W. Buszkowski.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle
Fields of study: Computer Science"
756,"Title: Querying Inconsistent Prioritized Data with ORBITS: Algorithms, Implementation, and Experiments.
Venue: kr
Authors: Meghyn Bienvenu, Camille Bourgaux
Abstract: We investigate practical algorithms for inconsistency-tolerant query answering over prioritized knowledge bases, which consist of a logical theory, a set of facts, and a priority relation between conflicting facts. We consider three well-known semantics (AR, IAR and brave) based upon two notions of optimal repairs (Pareto and completion). Deciding whether a query answer holds under these semantics is (co)NP-complete in data complexity for a large class of logical theories, and SAT-based procedures have been devised for repair-based semantics when there is no priority relation, or the relation has a special structure. The present paper introduces the first SAT encodings for Pareto- and completion-optimal repairs w.r.t. general priority relations and proposes several ways of employing existing and new encodings to compute answers under (optimal) repair-based semantics, by exploiting different reasoning modes of SAT solvers. The comprehensive experimental evaluation of our implementation compares both (i) the impact of adopting semantics based on different kinds of repairs, and (ii) the relative performances of alternative procedures for the same semantics.
Semantic Scholar venue: Description Logics
Publication types: JournalArticle
Fields of study: Computer Science"
1130,"Title: A Novel Automata-Theoretic Approach to Timeline-Based Planning.
Venue: kr
Authors: Juncao Li
Abstract: A novel automata-theoretic characterisation of timeline-based planning is presented where the existence of a plan is shown to be equivalent to the nonemptiness of the language recognised by a nondeterministic finite-state automaton that suitably encodes all the problem constraints (timelines and synchronisation rules).
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1555,"Title: Strided Difference Bound Matrices.
Venue: cav
Authors: Arjun Pitchanathan, Albert Cohen, Oleksandr Zinenko, Tobias Grosser
Abstract: Abstract A wide range of symbolic analysis and optimization problems can be formalized using polyhedra. Sub-classes of polyhedra, also known as sub-polyhedral domains, are sought for their lower space and time complexity. We introduce the Strided Difference Bound Matrix (SDBM) domain, which represents a sweet spot in the context of optimizing compilers. Its expressiveness and efficient algorithms are particularly well suited to the construction of machine learning compilers. We present decision algorithms, abstract domain operators and computational complexity proofs for SDBM. We also conduct an empirical study with the MLIR compiler framework to validate the domain’s practical applicability. We characterize a sub-class of SDBMs that frequently occurs in practice, and demonstrate even faster algorithms on this sub-class."
1487,"Title: Automated Verification of Monotonic Data Structure Traversals in C.
Venue: cav
Authors: Matthew Sotoudeh
Abstract: Bespoke data structure operations are common in real-world C code. We identify one common subclass, monotonic data structure traversals (MDSTs), that iterate monotonically through the structure. For example, strlen iterates from start to end of a character array until a null byte is found, and a binary search tree insert iterates from the tree root towards a leaf. We describe a new automated verification tool, Shrinker, to verify MDSTs written in C. Shrinker uses a new program analysis strategy called scapegoating size descent, which is designed to take advantage of the fact that many MDSTs produce very similar traces when executed on an input (e.g., some large list) as when executed on a 'shrunk' version of the input (e.g., the same list but with its first element deleted). We introduce a new benchmark set containing over one hundred instances proving correctness, equivalence, and memory safety properties of dozens of MDSTs found in major C codebases including Linux, NetBSD, OpenBSD, QEMU, Git, and Musl. Shrinker significantly increases the number of monotonic string and list traversals that can be verified vs. a portfolio of state-of-the-art tools.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2041,"Title: Multi-Band Vehicle to Vehicle Channel Measurements from 6 GHz to 60 GHz at &quot;T&quot; Intersection.
Venue: cav
Authors: Diego Dupleich, Robert Muller, Christian Schneider, Sergii Skoblikov, Jian Luo, Mate Boban, Giovanni Del Galdo, Reiner Thoma
Abstract: We introduce simultaneous multi-band ultra wideband double-directional measurements at 6.75 GHz, 30 GHz, and 60 GHz in a corner scenario at a ""T"" intersection in an urban environment. We analyse the influence of the dynamics from LOS to NLOS on the large-scale parameters, showing that the propagation channel offers similar scattering opportunities at the sub-6 GHz and the mm-wave bands. In addition, we discuss the possibility of utilizing the directional information from sub-6 GHz to steer beams in the mm-waves bands.
Semantic Scholar venue: Connected and Automated Vehicles Symposium
Publication types: JournalArticle
Fields of study: Physics|Computer Science"
1931,"Title: A MEC-assisted Vehicle Platooning Control through Docker Containers.
Venue: cav
Authors: Salvatore Dabbene, Christopher Lehmann, Claudia Campolo, Antonella Molinaro, Frank H. P. Fitzek
Abstract: The Multi-access Edge Computing (MEC) paradigm allows several automotive applications to be offloaded from the vehicles to the edge. Besides a higher computation capability, compared to the on-board vehicle, and the shorter latency, compared to the remote cloud, the edge offers additional (context) information that is not directly available at the vehicle, e.g., via data fusion from multiple sources. In this paper we propose a high-level architecture for MEC-assisted platooning control. Within the architecture, the longitudinal controller is conceived as a virtualized application running on an edge server, and aligned with the European Telecommunications Standard Institute (ETSI) MEC reference framework. Performance assessment conducted through a realistic simulation framework, coupling a vehicular mobility simulator and Docker containers, showcases the feasibility and effectiveness of our proposal.
Semantic Scholar venue: Connected and Automated Vehicles Symposium
Publication types: JournalArticle
Fields of study: Computer Science"
1349,"Title: Evaluation of Disjunctive Programs in WASP.
Venue: lpnmr
Authors: Dietmar Seipel, Hans Argenton
Abstract: The new version of wasp includes several improvements of the main solving strategies and advanced reasoning techniques for computing paracoherent answer sets, including ad-hoc techniques to efficiently handle disjunctive logic programs.
Semantic Scholar venue: International Conference on Logic Programming and Non-Monotonic Reasoning
Publication types: JournalArticle
Fields of study: Computer Science"
725,"Title: Relating Abstract and Structured Accounts of Argumentation Dynamics: the Case of Expansions.
Venue: kr
Authors: Henry Prakken
Abstract: This paper proposes a structured variant in ASPIC+ of the notion of expansions of abstract argumentation frameworks. The purpose of this is threefold: studying what it takes to instantiate the abstract notion of expansions with a structured account of argumentation, studying to which extent assumptions implicitly made at the abstract level hold for structured instantiations and studying which potentially interesting distinctions can be made at the structured level that cannot be expressed at the abstract level.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1006,"Title: Local vs. Global Interpretability of Machine Learning Models in Type 2 Diabetes Mellitus Screening.
Venue: kr
Authors: Leon Kopitar, Leona Cilar, Primoz Kocbek, Gregor Stiglic
Abstract: The prospects of using local interpretation techniques to improve the interpretability of prediction models in the era of personalized healthcare are outlined and a strong contribution of features like age, gender and BMI are found on the global interpretation level.
Semantic Scholar venue: KR4HC/ProHealth/TEAAM@AIME
Publication types: JournalArticle
Fields of study: Computer Science"
989,"Title: Neuro-Symbolic Probabilistic Argumentation Machines.
Venue: kr
Authors: Regis Riveret, Son Tran, Artur d'Avila Garcez
Abstract: Neural-symbolic systems combine the strengths of neural networks and symbolic formalisms. In this paper, we introduce a neural-symbolic system which combines restricted Boltzmann machines and probabilistic semi-abstract argumentation. We propose to train networks on argument labellings explaining the data, so that any sampled data outcome is associated with an argument labelling. Argument labellings are integrated as constraints within restricted Boltzmann machines, so that the neural networks are used to learn probabilistic dependencies amongst argument labels. Given a dataset and an argumentation graph as prior knowledge, for every example/case K in the dataset, we use a so-called K-maxconsistent labelling of the graph, and an explanation of case K refers to a K-maxconsistent labelling of the given argumentation graph. The abilities of the proposed system to predict correct labellings were evaluated and compared with standard machine learning techniques. Experiments revealed that such argumentation Boltzmann machines can outperform other classification models, especially in noisy settings.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2265,"Title: Rahft: A Tool for Verifying Horn Clauses Using Abstract Interpretation and Finite Tree Automata.
Venue: cav
Authors: Bishoksan Kafle, John P. Gallagher, José F. Morales
Abstract: Rahft loosely combines three powerful techniques for program verification: program specialisation, abstract interpretation, and trace abstraction refinement in a non-trivial way, with the aim of exploiting their strengths and mitigating their weaknesses through the complementary techniques.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1969,"Title: On the Complexity of Checking Consistency for Replicated Data Types.
Venue: cav
Authors: Ranadeep Biswas, Michael Emmi, Constantin Enea
Abstract: Recent distributed systems have introduced variations of familiar abstract data types (ADTs) like counters, registers, flags, and sets, that provide high availability and partition tolerance. These conflict-free replicated data types (CRDTs) utilize mechanisms to resolve the effects of concurrent updates to replicated data. Naturally these objects weaken their consistency guarantees to achieve availability and partition-tolerance, and various notions of weak consistency capture those guarantees.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2562,"Title: When Locality Meets Preservation.
Venue: lics
Authors: Aliaume Lopez
Abstract: This paper investigates the expressiveness of a fragment of first-order sentences in Gaifman normal form, namely the positive Boolean combinations of basic local sentences. We show that they match exactly the first-order sentences preserved under local elementary embeddings, thus providing a new general preservation theorem and extending the Łós-Tarski Theorem. This full preservation result fails as usual in the finite, and we show furthermore that the naturally related decision problems are undecidable. In the more restricted case of preservation under extensions, it nevertheless yields new well-behaved classes of finite structures: we show that preservation under extensions holds if and only if it holds locally.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle|Book|Conference
Fields of study: Computer Science"
2959,"Title: Foundations of information integration under bag semantics.
Venue: lics
Authors: Andre Hernich, Phokion G. Kolaitis
Abstract: During the past several decades, the database theory community has successfully investigated several different facets of the principles of database systems, including the development of various data models, the systematic exploration of the expressive power of database query languages, and, more recently, the study of the foundations of information integration via schema mappings. For the most part, all these investigations have been carried out under set semantics, that is, both the database relations and the answers to database queries are sets. In contrast, SQL deploys bag (multiset) semantics and, as a result, theory and practice diverge at this crucial point. Our main goal in this paper is to embark on the development of the foundations of information integration under bag semantics, thus taking the first step towards bridging the gap between theory and practice in this area. Our first contribution is conceptual, namely, we give rigorous bag semantics to GLAV mappings and to the certain answers of conjunctive queries in the context of data exchange and data integration. In fact, we introduce and explore two different versions of bag semantics that, intuitively, correspond to the maximum-based union of bags and to the sum-based union of bags. After this, we establish a number of technical results, including results about the computational complexity of the certain answers of conjunctive queries under bag semantics and about the existence and computation of universal solutions under these two versions of bag semantics. Our results reveal that the adoption of more realistic semantics comes at a price, namely, algorithmic problems in data exchange and data integration that were tractable under set semantics become intractable under bag semantics.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle
Fields of study: Computer Science"
2102,"Title: Synthesizing Reactive Systems from Hyperproperties.
Venue: cav
Authors: Bernd Finkbeiner, Christopher Hahn, Philip Lukert, Marvin Stenger, Leander Tentrup
Abstract: We study the reactive synthesis problem for hyperproperties given as formulas of the temporal logic HyperLTL. Hyperproperties generalize trace properties, i.e., sets of traces, to sets of sets of traces. Typical examples are information-flow policies like noninterference, which stipulate that no sensitive data must leak into the public domain. Such properties cannot be expressed in standard linear or branching-time temporal logics like LTL, CTL, or CTL\(^*\). We show that, while the synthesis problem is undecidable for full HyperLTL, it remains decidable for the \(\exists ^*\), \(\exists ^*\forall ^1\), and the \( linear \;\forall ^*\) fragments. Beyond these fragments, the synthesis problem immediately becomes undecidable. For universal HyperLTL, we present a semi-decision procedure that constructs implementations and counterexamples up to a given bound. We report encouraging experimental results obtained with a prototype implementation on example specifications with hyperproperties like symmetric responses, secrecy, and information-flow.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
933,"Title: Towards a Framework for Visual Intelligence in Service Robotics: Epistemic Requirements and Gap Analysis.
Venue: kr
Authors: Agnese Chiatti, Enrico Motta, Enrico Daga
Abstract: A key capability required by service robots operating in real-world, dynamic environments is that of Visual Intelligence, i.e., the ability to use their vision system, reasoning components and background knowledge to make sense of their environment. In this paper, we analyze the epistemic requirements for Visual Intelligence, both in a top-down fashion, using existing frameworks for human-like Visual Intelligence in the literature, and from the bottom up, based on the errors emerging from object recognition trials in a real-world robotic scenario. Finally, we use these requirements to evaluate current Knowledge Bases for Service Robotics and to identify gaps in the support they provide for Visual Intelligence. These gaps provide the basis of a research agenda for developing more effective knowledge representations for Visual Intelligence.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1648,"Title: NNV 2.0: The Neural Network Verification Tool.
Venue: cav
Authors: Hoang-Dung Tran, Diego Manzanas Lopez, Xiaodong Yang, Patrick Musau, Luan Viet Nguyen, Weiming Xiang, Stanley Bak, Taylor T. Johnson
Abstract: Abstract This manuscript presents the updated version of the Neural Network Verification (NNV) tool. NNV is a formal verification software tool for deep learning models and cyber-physical systems with neural network components. NNV was first introduced as a verification framework for feedforward and convolutional neural networks, as well as for neural network control systems. Since then, numerous works have made significant improvements in the verification of new deep learning models, as well as tackling some of the scalability issues that may arise when verifying complex models. In this new version of NNV, we introduce verification support for multiple deep learning models, including neural ordinary differential equations, semantic segmentation networks and recurrent neural networks, as well as a collection of reachability methods that aim to reduce the computation cost of reachability analysis of complex neural networks. We have also added direct support for standard input verification formats in the community such as VNNLIB (verification properties), and ONNX (neural networks) formats. We present a collection of experiments in which NNV verifies safety and robustness properties of feedforward, convolutional, semantic segmentation and recurrent neural networks, as well as neural ordinary differential equations and neural network control systems. Furthermore, we demonstrate the capabilities of NNV against a commercially available product in a collection of benchmarks from control systems, semantic segmentation, image classification, and time-series data.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1132,"Title: Extension Enforcement under Grounded Semantics in Abstract Argumentation.
Venue: kr
Authors: Duy Hung Nguyen, Van-Nam Huynh
Abstract: The study of dynamics in abstract argumentation gives rise to optimization problems that are NP-hard also under the grounded semantics, in contrast to argument acceptance prob- lems over argumentation frameworks (AF). Developing ef-ﬁcient systems for AF reasoning under grounded semantics has received less attention compared to other central AF semantics under which acceptance is NP-hard. In particular, grounded semantics is not currently supported by recent systems for extension enforcement, despite (or due to) its non- triviality. In this work, we propose and empirically evaluate three ﬁrst approaches to enforcement under grounded seman- tics. While each of the approaches is based on employing constraint optimization solvers, we show empirically that there are signiﬁcant differences in the scalability of the approaches.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2912,"Title: Descriptive Complexity for counting complexity classes.
Venue: lics
Authors: , Martín Alonso, Muñoz Cruces
Abstract: Descriptive Complexity has been very successful in characterizing complexity classes of decision problems in terms of the properties definable in some logics. However, descriptive complexity for counting complexity classes, such as FP and #P, has not been systematically studied, and it is not as developed as its decision counterpart. In this paper, we propose a framework based on Weighted Logics to address this issue. Specifically, by focusing on the natural numbers we obtain a logic called Quantitative Second Order Logics (QSO), and show how some of its fragments can be used to capture fundamental counting complexity classes such as FP, #P and FPSPACE, among others. We also use QSO to define a hierarchy inside #P, identifying counting complexity classes with good closure and approximation properties, and which admit natural complete problems. Finally, we add recursion to QSO, and show how this extension naturally captures lower counting complexity classes such as #L.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle
Fields of study: Computer Science|Mathematics"
1602,"Title: Computer Aided Verification - 36th International Conference, CAV 2024, Montreal, QC, Canada, July 24-27, 2024, Proceedings, Part II
Venue: cav
Authors: 
Abstract: Abstract When validated neural networks (NNs) are pruned (and retrained) before deployment, it is desirable to prove that the new NN behaves equivalently to the (original) reference NN. To this end, our paper revisits the idea of differential verification which performs reasoning on differences between NNs: On the one hand, our paper proposes a novel abstract domain for differential verification admitting more efficient reasoning about equivalence. On the other hand, we investigate empirically and theoretically which equivalence properties are (not) efficiently solved using differential reasoning. Based on the gained insights, and following a recent line of work on confidence-based verification, we propose a novel equivalence property that is amenable to Differential Verification while providing guarantees for large parts of the input space instead of small-scale guarantees constructed w.r.t. predetermined input points. To this end, we propose an improved approach for (approximately) constraining an NN’s softmax confidence. We implement our approach in a new tool called VeryDiff and perform an extensive evaluation on numerous old and new benchmark families, including new pruned NNs for particle jet classification in the context of CERN’s LHC where we observe median speedups $$&gt;300\times $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mo>&gt;</mml:mo> <mml:mn>300</mml:mn> <mml:mo>×</mml:mo> </mml:mrow> </mml:math> over the State-of-the-Art verifier $$\alpha ,\beta $$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mrow> <mml:mi>α</mml:mi> <mml:mo>,</mml:mo> <mml:mi>β</mml:mi> </mml:mrow> </mml:math> -CROWN.
Semantic Scholar venue: Lecture Notes in Computer Science
Publication types: Book"
1627,"Title: Supporting Standardization of Neural Networks Verification with VNNLIB and CoCoNet.
Venue: cav
Authors: Stefano Demarchi, Dario Guidotti, Luca Pulina, Armando Tacchella
Abstract: The interest in the verification of neural networks has been growing steadily in recent years and there have been several advancements in theory, algorithms and tools for the verification of neural networks. Also propelled by VNNCOMP — the annual competition of tools for the verification of neural networks — the community is making steady progress to close the gap with practical applications. In this scenario, we believe that researchers and practitioners should rely on some commonly accepted standard to describe (trained) networks and their properties, as well as a toolset to visualize and to convert from common formats to such standard. The purpose of VNN-LIB and CoCoNet is precisely to provide such standard and toolset, respectively. In this paper we briefly describe the principles and design choices behind the current version of VNN-LIB standard, and we give an overview of the current and planned capabilities of CoCoNet.
Semantic Scholar venue: FoMLAS@CAV
Publication types: JournalArticle|Review
Fields of study: Computer Science"
1302,"Title: Modal Logic S5 in Answer Set Programming with Lazy Creation of Worlds.
Venue: lpnmr
Authors: Mario Alviano, Sotiris Batsakis, George Baryannis
Semantic Scholar venue: International Conference on Logic Programming and Non-Monotonic Reasoning
Publication types: JournalArticle
Fields of study: Computer Science"
1910,"Title: Must Fault Localization for Program Repair.
Venue: cav
Authors: Bat-Chen Rothenberg, Orna Grumberg
Abstract: This work is concerned with fault localization for automated program repair. We define a novel concept of a must location set. Intuitively, such a set includes at least one program location from every repair for a bug. Thus, it is impossible to fix the bug without changing at least one location from this set. A fault localization technique is considered a must algorithm if it returns a must location set for every buggy program and every bug in the program. We show that some traditional fault localization techniques are not must. We observe that the notion of must fault localization depends on the chosen repair scheme, which identifies the changes that can be applied to program statements as part of a repair. We develop a new algorithm for fault localization and prove that it is must with respect to commonly used schemes in automated program repair. We incorporate the new fault localization technique into an existing mutation-based program repair algorithm. We exploit it in order to prune the search space when a buggy mutated program has been generated. Our experiments show that must fault localization is able to significantly speed-up the repair process, without losing any of the potential repairs.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1208,"Title: Regular Open APIs.
Venue: kr
Authors: Tarun Telang
Abstract: This paper makes the assumption that the semantics of services is specified by means of one of the most basic formalisms used in Computer Science, namely, regular languages, and gets a rich analysis framework, where composition shows similarities to conformant and conditional planning.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1109,"Title: Qualitative Representation and Reasoning over Direction Relations across Different Frames of Reference.
Venue: kr
Authors: 
Abstract: This paper provides the spatial constraint language DAF m that can represent and compose direction relations across different FoRs; and the foundations for deciding the overall consistency.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
908,"Title: Reasoning with Contextual Knowledge and Influence Diagrams.
Venue: kr
Authors: Erman Acar, Rafael Peñaloza
Abstract: Influence diagrams (IDs) are well-known formalisms, which extend Bayesian networks to model decision situations under uncertainty. Although they are convenient as a decision theoretic tool, their knowledge representation ability is limited in capturing other crucial notions such as logical consistency. In this article, we complement IDs with the light-weight description logic (DL) EL to overcome such limitations. We consider a setup where DL axioms hold in some contexts, yet the actual context is uncertain. The framework benefits from the convenience of using DL as a domain knowledge representation language and the modelling strength of IDs to deal with decisions over contexts in the presence of contextual uncertainty. We define related reasoning problems and study their computational complexity.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
2819,"Title: Impredicative Encodings of (Higher) Inductive Types.
Venue: lics
Authors: Steve Awodey, Jonas Frey, Sam Speight
Abstract: Postulating an impredicative universe in dependent type theory allows System F style encodings of finitary inductive types, but these fail to satisfy the relevant η-equalities and consequently do not admit dependent eliminators. To recover η and dependent elimination, we present a method to construct refinements of these impredicative encodings, using ideas from homotopy type theory. We then extend our method to construct impredicative encodings of some higher inductive types, such as 1-truncation and the unit circle S1.
Semantic Scholar venue: Logic in Computer Science
Publication types: JournalArticle|Book|Conference
Fields of study: Mathematics|Computer Science"
2106,"Title: The JKind Model Checker.
Venue: cav
Authors: Andrew Gacek, John Backes, Mike Whalen, Lucas Wagner, Elaheh Ghassabani
Abstract: JKind is an open-source industrial model checker developed by Rockwell Collins and the University of Minnesota. JKind uses multiple parallel engines to prove or falsify safety properties of infinite state models. It is portable, easy to install, performance competitive with other state-of-the-art model checkers, and has features designed to improve the results presented to users: inductive validity cores for proofs and counterexample smoothing for test-case generation. It serves as the back-end for various industrial applications.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Mathematics|Computer Science"
899,"Title: Augmenting Logic-based Knowledge Graphs: The Case of Company Graphs.
Venue: kr
Authors: Aditya Malusare
Abstract: The Bank of Italy owns the database of Italian companies that contains details about shareholding structures, and a graph-based view of the database sees ownership as the core concept.
Semantic Scholar venue: KR4L@ECAI
Publication types: JournalArticle
Fields of study: Computer Science"
2262,"Title: Falsification of Dynamical Systems - An Industrial Perspective.
Venue: cav
Authors: Thomas Heinz
Abstract: A number of applications that are interesting from an industrial perspective are illustrated, and it is pointed out how robustness could become even more versatile in the engineering process.
Semantic Scholar venue: NSV@CAV
Publication types: JournalArticle
Fields of study: Computer Science"
1429,"Title: INTERLEAVE: A Faster Symbolic Algorithm for Maximal End Component Decomposition.
Venue: cav
Authors: Suguman Bansal, Ramneet Singh
Abstract: This paper presents a novel symbolic algorithm for the Maximal End Component (MEC) decomposition of a Markov Decision Process (MDP). The key idea behind our algorithm INTERLEAVE is to interleave the computation of Strongly Connected Components (SCCs) with eager elimination of redundant state-action pairs, rather than performing these computations sequentially as done by existing state-of-the-art algorithms. Even though our approach has the same complexity as prior works, an empirical evaluation of INTERLEAVE on the standardized Quantitative Verification Benchmark Set demonstrates that it solves 19 more benchmarks (out of 379) than the closest previous algorithm. On the 149 benchmarks that prior approaches can solve, we demonstrate a 3.81x average speedup in runtime.
Semantic Scholar venue: International Conference on Computer Aided Verification
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
828,"Title: Parallelisable Existential Rules: a Story of Pieces.
Venue: kr
Authors: Maxime Buron, Marie-Laure Mugnier, Michaël Thomazo
Abstract: In this paper, we consider existential rules, an expressive formalism well adapted to the representation of ontological knowledge, as well as data-to-ontology mappings in the context of ontology-based data integration. 

The chase is a fundamental tool to do reasoning with existential rules as it computes all the facts entailed by the rules from a database instance. We introduce parallelisable sets of existential rules, for which the chase can be computed in a single breadth-first step from any instance. The question we investigate is the characterization of such rule sets. We show that parallelisable rule sets are exactly those rule sets both bounded for the chase and belonging to a novel class of rules, called pieceful. The pieceful class includes in particular frontier-guarded existential rules and (plain) datalog. We also give another characterization of parallelisable rule sets in terms of rule composition based on rewriting.
Semantic Scholar venue: International Conference on Principles of Knowledge Representation and Reasoning
Publication types: JournalArticle|Conference
Fields of study: Computer Science"
1900,"Title: Authenticated Data Structures as Functors in Isabelle/HOL.
Venue: cav
Authors: Alexander Jensen
Abstract: This work shows how to formally and reason about authenticated data structures, their inclusion proofs, and operations thereon as datatypes in Isabelle/HOL and model the hierarchical transactions of Canton, a practical interoperability protocol for distributed ledgers, as authenticated data structures.
Semantic Scholar venue: FMBC@CAV
Publication types: JournalArticle
Fields of study: Computer Science"
1368,"Title: A Sequent-Type Calculus for Three-Valued Default Logic, Or: Tweety Meets Quartum Non Datur.
Venue: lpnmr
Authors: Sopo Pkhakadze, Hans Tompits
Abstract: This paper introduces a sequent-type calculus for a variant of default logic employing Łukasiewicz’s three-valued logic as the underlying base logic, and axiomatises brave reasoning for this version ofdefault logic.
Semantic Scholar venue: International Conference on Logic Programming and Non-Monotonic Reasoning
Publication types: JournalArticle
Fields of study: Computer Science"
