id,Label,oof_score,oof_pred,p_label_1,p_label_2,p_label_3,p_label_4,p_label_5
327,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
328,5,5.0,5,0.0,0.0,0.0,0.0,1.0
329,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
330,1,3.0,3,0.0,0.0,1.0,0.0,0.0
331,2,2.0,2,0.0,1.0,0.0,0.0,0.0
332,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
333,3,5.0,5,0.0,0.0,0.0,0.0,1.0
334,5,5.0,5,0.0,0.0,0.0,0.0,1.0
335,5,4.0,4,0.0,0.0,0.0,1.0,0.0
336,3,4.0,4,0.0,0.0,0.0,1.0,0.0
337,1,4.0,4,0.0,0.0,0.0,1.0,0.0
338,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
339,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
340,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
341,2,3.0,3,0.0,0.0,1.0,0.0,0.0
342,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
343,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
344,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
345,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
346,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
347,1,1.0,1,1.0,0.0,0.0,0.0,0.0
348,5,3.0,3,0.0,0.0,1.0,0.0,0.0
349,4,3.0,3,0.0,0.0,1.0,0.0,0.0
350,2,3.0,3,0.0,0.0,1.0,0.0,0.0
351,2,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
352,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
353,5,5.0,5,0.0,0.0,0.0,0.0,1.0
354,5,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
355,5,5.0,5,0.0,0.0,0.0,0.0,1.0
356,5,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
357,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
358,3,3.0,3,0.0,0.0,1.0,0.0,0.0
359,1,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
360,3,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
361,1,4.0,4,0.0,0.0,0.0,1.0,0.0
362,1,1.0,1,1.0,0.0,0.0,0.0,0.0
363,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
364,2,2.0,2,0.0,1.0,0.0,0.0,0.0
365,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
366,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
367,1,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
368,2,3.0,3,0.0,0.0,1.0,0.0,0.0
369,5,4.0,4,0.0,0.0,0.0,1.0,0.0
370,4,4.0,4,0.0,0.0,0.0,1.0,0.0
371,3,5.0,5,0.0,0.0,0.0,0.0,1.0
372,1,3.0,3,0.0,0.0,1.0,0.0,0.0
373,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
374,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
375,4,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
376,1,3.0,3,0.0,0.0,1.0,0.0,0.0
377,2,3.0,3,0.0,0.0,1.0,0.0,0.0
378,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
379,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
380,3,5.0,5,0.0,0.0,0.0,0.0,1.0
381,1,5.0,5,0.0,0.0,0.0,0.0,1.0
382,2,5.0,5,0.0,0.0,0.0,0.0,1.0
383,4,4.0,4,0.0,0.0,0.0,1.0,0.0
384,1,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
385,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
386,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
387,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
388,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
389,3,3.0,3,0.0,0.0,1.0,0.0,0.0
390,2,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
391,3,3.0,3,0.0,0.0,1.0,0.0,0.0
392,2,1.0,1,1.0,0.0,0.0,0.0,0.0
393,4,3.0,3,0.0,0.0,1.0,0.0,0.0
394,1,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
395,2,5.0,5,0.0,0.0,0.0,0.0,1.0
396,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
397,3,5.0,5,0.0,0.0,0.0,0.0,1.0
398,4,3.0,3,0.0,0.0,1.0,0.0,0.0
399,3,3.0,3,0.0,0.0,1.0,0.0,0.0
400,2,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
401,2,4.0,4,0.0,0.0,0.0,1.0,0.0
402,1,5.0,5,0.0,0.0,0.0,0.0,1.0
403,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
404,1,5.0,5,0.0,0.0,0.0,0.0,1.0
405,3,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
406,2,5.0,5,0.0,0.0,0.0,0.0,1.0
407,1,5.0,5,0.0,0.0,0.0,0.0,1.0
408,2,5.0,5,0.0,0.0,0.0,0.0,1.0
409,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
410,2,5.0,5,0.0,0.0,0.0,0.0,1.0
411,3,3.0,3,0.0,0.0,1.0,0.0,0.0
412,4,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
413,1,1.0,1,1.0,0.0,0.0,0.0,0.0
414,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
415,5,4.0,4,0.0,0.0,0.0,1.0,0.0
416,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
417,3,3.0,3,0.0,0.0,1.0,0.0,0.0
418,2,4.0,4,0.0,0.0,0.0,1.0,0.0
419,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
420,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
421,2,2.0,2,0.0,1.0,0.0,0.0,0.0
422,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
423,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
424,5,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
425,2,3.0,3,0.0,0.0,1.0,0.0,0.0
426,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
427,3,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
428,4,1.0,1,1.0,0.0,0.0,0.0,0.0
429,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
430,1,2.0,2,0.0,1.0,0.0,0.0,0.0
431,1,5.0,5,0.0,0.0,0.0,0.0,1.0
432,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
433,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
434,3,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
435,4,4.0,4,0.0,0.0,0.0,1.0,0.0
436,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
437,5,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
438,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
439,1,3.0,3,0.0,0.0,1.0,0.0,0.0
440,2,3.0,3,0.0,0.0,1.0,0.0,0.0
441,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
442,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
443,5,3.0,3,0.0,0.0,1.0,0.0,0.0
444,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
445,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
446,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
447,1,1.0,1,1.0,0.0,0.0,0.0,0.0
448,1,3.0,3,0.0,0.0,1.0,0.0,0.0
449,3,3.0,3,0.0,0.0,1.0,0.0,0.0
450,3,4.0,4,0.0,0.0,0.0,1.0,0.0
451,2,5.0,5,0.0,0.0,0.0,0.0,1.0
452,5,3.0,3,0.0,0.0,1.0,0.0,0.0
453,5,4.0,4,0.0,0.0,0.0,1.0,0.0
454,1,1.0,1,1.0,0.0,0.0,0.0,0.0
455,1,5.0,5,0.0,0.0,0.0,0.0,1.0
456,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
457,2,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
458,2,4.0,4,0.0,0.0,0.0,1.0,0.0
459,3,3.0,3,0.0,0.0,1.0,0.0,0.0
460,2,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
461,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
462,3,3.0,3,0.0,0.0,1.0,0.0,0.0
463,2,3.0,3,0.0,0.0,1.0,0.0,0.0
464,2,2.0,2,0.0,1.0,0.0,0.0,0.0
465,1,3.0,3,0.0,0.0,1.0,0.0,0.0
466,1,4.0,4,0.0,0.0,0.0,1.0,0.0
467,2,2.0,2,0.0,1.0,0.0,0.0,0.0
468,4,3.0,3,0.0,0.0,1.0,0.0,0.0
469,5,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
470,3,3.0,3,0.0,0.0,1.0,0.0,0.0
471,1,5.0,5,0.0,0.0,0.0,0.0,1.0
472,2,3.0,3,0.0,0.0,1.0,0.0,0.0
473,1,2.0,2,0.0,1.0,0.0,0.0,0.0
474,2,3.0,3,0.0,0.0,1.0,0.0,0.0
475,4,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
476,4,5.0,5,0.0,0.0,0.0,0.0,1.0
477,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
478,3,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
479,1,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
480,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
481,3,3.0,3,0.0,0.0,1.0,0.0,0.0
482,2,3.0,3,0.0,0.0,1.0,0.0,0.0
483,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
484,3,2.0,2,0.0,1.0,0.0,0.0,0.0
485,3,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
486,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
487,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
488,2,3.0,3,0.0,0.0,1.0,0.0,0.0
489,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
490,5,3.0,3,0.0,0.0,1.0,0.0,0.0
491,4,2.0,2,0.0,1.0,0.0,0.0,0.0
492,1,3.0,3,0.0,0.0,1.0,0.0,0.0
493,2,3.0,3,0.0,0.0,1.0,0.0,0.0
494,3,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
495,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
496,5,3.0,3,0.0,0.0,1.0,0.0,0.0
497,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
498,5,3.0,3,0.0,0.0,1.0,0.0,0.0
499,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
500,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
501,4,4.0,4,0.0,0.0,0.0,1.0,0.0
502,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
503,5,3.0,3,0.0,0.0,1.0,0.0,0.0
504,2,1.0,1,1.0,0.0,0.0,0.0,0.0
505,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
506,2,2.0,2,0.0,1.0,0.0,0.0,0.0
507,2,3.0,3,0.0,0.0,1.0,0.0,0.0
508,5,4.0,4,0.0,0.0,0.0,1.0,0.0
509,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
510,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
511,1,1.0,1,1.0,0.0,0.0,0.0,0.0
512,5,2.0,2,0.0,1.0,0.0,0.0,0.0
513,2,3.0,3,0.0,0.0,1.0,0.0,0.0
514,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
515,1,3.0,3,0.0,0.0,1.0,0.0,0.0
516,2,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
517,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
518,5,3.0,3,0.0,0.0,1.0,0.0,0.0
519,5,3.0,3,0.0,0.0,1.0,0.0,0.0
520,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
521,4,4.0,4,0.0,0.0,0.0,1.0,0.0
522,5,5.0,5,0.0,0.0,0.0,0.0,1.0
523,2,2.0,2,0.0,1.0,0.0,0.0,0.0
524,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
525,1,4.0,4,0.0,0.0,0.0,1.0,0.0
526,1,3.0,3,0.0,0.0,1.0,0.0,0.0
527,3,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
528,2,2.0,2,0.0,1.0,0.0,0.0,0.0
529,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
530,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
531,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
532,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
533,2,5.0,5,0.0,0.0,0.0,0.0,1.0
534,4,3.0,3,0.0,0.0,1.0,0.0,0.0
535,3,3.0,3,0.0,0.0,1.0,0.0,0.0
536,5,5.0,5,0.0,0.0,0.0,0.0,1.0
537,5,4.0,4,0.0,0.0,0.0,1.0,0.0
538,1,2.0,2,0.0,1.0,0.0,0.0,0.0
539,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
540,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
541,1,1.0,1,1.0,0.0,0.0,0.0,0.0
542,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
543,1,1.0,1,1.0,0.0,0.0,0.0,0.0
544,1,3.0,3,0.0,0.0,1.0,0.0,0.0
545,5,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
546,3,1.0,1,1.0,0.0,0.0,0.0,0.0
547,1,1.0,1,1.0,0.0,0.0,0.0,0.0
548,5,1.0,1,1.0,0.0,0.0,0.0,0.0
549,2,3.0,3,0.0,0.0,1.0,0.0,0.0
550,5,3.0,3,0.0,0.0,1.0,0.0,0.0
551,1,3.0,3,0.0,0.0,1.0,0.0,0.0
552,3,4.0,4,0.0,0.0,0.0,1.0,0.0
553,2,3.0,3,0.0,0.0,1.0,0.0,0.0
554,1,3.0,3,0.0,0.0,1.0,0.0,0.0
555,1,3.0,3,0.0,0.0,1.0,0.0,0.0
556,3,2.0,2,0.0,1.0,0.0,0.0,0.0
557,4,4.0,4,0.0,0.0,0.0,1.0,0.0
558,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
559,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
560,5,5.0,5,0.0,0.0,0.0,0.0,1.0
561,3,2.0,2,0.0,1.0,0.0,0.0,0.0
562,2,2.0,2,0.0,1.0,0.0,0.0,0.0
563,5,3.0,3,0.0,0.0,1.0,0.0,0.0
564,5,3.0,3,0.0,0.0,1.0,0.0,0.0
565,1,3.0,3,0.0,0.0,1.0,0.0,0.0
566,2,2.0,2,0.0,1.0,0.0,0.0,0.0
567,1,2.0,2,0.0,1.0,0.0,0.0,0.0
568,1,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
569,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
570,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
571,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
572,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
573,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
574,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
575,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
576,1,3.0,3,0.0,0.0,1.0,0.0,0.0
577,1,2.0,2,0.0,1.0,0.0,0.0,0.0
578,1,3.0,3,0.0,0.0,1.0,0.0,0.0
579,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
580,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
581,3,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
582,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
583,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
584,3,5.0,5,0.0,0.0,0.0,0.0,1.0
585,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
586,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
587,3,3.0,3,0.0,0.0,1.0,0.0,0.0
588,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
589,2,3.0,3,0.0,0.0,1.0,0.0,0.0
590,3,5.0,5,0.0,0.0,0.0,0.0,1.0
591,4,5.0,5,0.0,0.0,0.0,0.0,1.0
592,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
593,1,3.0,3,0.0,0.0,1.0,0.0,0.0
594,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
595,3,1.0,1,1.0,0.0,0.0,0.0,0.0
596,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
597,4,3.0,3,0.0,0.0,1.0,0.0,0.0
598,5,3.0,3,0.0,0.0,1.0,0.0,0.0
599,5,5.0,5,0.0,0.0,0.0,0.0,1.0
600,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
601,1,2.0,2,0.0,1.0,0.0,0.0,0.0
602,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
603,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
604,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
605,3,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
606,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
607,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
608,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
609,4,3.0,3,0.0,0.0,1.0,0.0,0.0
610,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
611,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
612,2,3.0,3,0.0,0.0,1.0,0.0,0.0
613,1,1.0,1,1.0,0.0,0.0,0.0,0.0
614,1,1.0,1,1.0,0.0,0.0,0.0,0.0
615,3,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
616,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
617,2,3.0,3,0.0,0.0,1.0,0.0,0.0
618,4,2.0,2,0.0,1.0,0.0,0.0,0.0
619,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
620,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
621,2,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
622,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
623,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
624,2,3.0,3,0.0,0.0,1.0,0.0,0.0
625,4,5.0,5,0.0,0.0,0.0,0.0,1.0
626,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
627,2,3.0,3,0.0,0.0,1.0,0.0,0.0
628,3,3.0,3,0.0,0.0,1.0,0.0,0.0
629,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
630,5,5.0,5,0.0,0.0,0.0,0.0,1.0
631,4,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
632,2,3.0,3,0.0,0.0,1.0,0.0,0.0
633,4,2.0,2,0.0,1.0,0.0,0.0,0.0
634,3,3.0,3,0.0,0.0,1.0,0.0,0.0
635,5,4.0,4,0.0,0.0,0.0,1.0,0.0
636,2,1.0,1,1.0,0.0,0.0,0.0,0.0
637,1,3.0,3,0.0,0.0,1.0,0.0,0.0
638,2,3.0,3,0.0,0.0,1.0,0.0,0.0
639,1,3.0,3,0.0,0.0,1.0,0.0,0.0
640,3,4.0,4,0.0,0.0,0.0,1.0,0.0
641,1,1.0,1,1.0,0.0,0.0,0.0,0.0
