lookup_id,doi_norm,found,abstract,publisher,type,container_title,subjects
DOI:10.24963/kr.2023/4,10.24963/kr.2023/4,True,"Aging societies, labor shortages and increasing wage costs call for assistance robots capable of autonomously performing a wide array of real-world tasks. Such open-ended robotic manipulation requires not only powerful knowledge representations and reasoning (KR&amp;R) algorithms, but also methods for humans to instruct robots what tasks to perform and how to perform them. In this paper, we present a system for automatically generating executable robot control programs from human task demonstrations in virtual reality (VR). We leverage common-sense knowledge and game engine-based physics to semantically interpret human VR demonstrations, as well as an expressive and general task representation and automatic path planning and code generation, embedded into a state-of-the-art cognitive architecture. We demonstrate our approach in the context of force-sensitive fetch-and-place for a robotic shopping assistant. The source code is available at https://github.com/ease-crc/vr-program-synthesis.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/33,10.24963/kr.2023/33,True,"Standpoint EL is a multi-modal extension of the popular description logic EL that allows for the integrated representation of domain knowledge relative to diverse standpoints or perspectives. Advantageously, its satisfiability problem has recently been shown to be in PTime, making it a promising framework for large-scale knowledge integration. In this paper, we show that we can further push the expressivity of this formalism, arriving at an extended logic, called Standpoint EL+, which allows for axiom negation, role chain axioms, self-loops, and other features, while maintaining tractability. This is achieved by designing a satisfiability-checking deduction calculus, which at the same time addresses the need for practical algorithms. We demonstrate the feasibility of our calculus by presenting a prototypical Datalog implementation of its deduction rules.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/5,10.24963/kr.2023/5,True,"Automating acts on touch surfaces opens a range of possibilities for researching and experimenting with hybrid AI approaches. In this paper, we propose a delta robot capable of playing match-3 games and ball-sorting puzzles by acting on mobile phones. The robot recognizes objects of different colors and shapes through a vision module, is capable of making strategic decisions based on declarative models of the game's rules and of the game playing strategy, and features an effector that executes moves on physical devices. Our solution integrates multiple AI methods, including vision processing and answer set programming. Helpful and reusable infrastructure is provided: the vision task is facilitated, while robot motion control is inherently simplified by the usage of a delta robot layout. We illustrate the components of our robotic application and how they were integrated. Then, we briefly showcase how recognition and general knowledge can be modeled and implemented, by overviewing the implementation of representative games. We argue that our application provides potential for KR and robotics to be combined in creative ways, and offers itself as a general controlled environment where to experiment with forms of hybrid reasoning, while relieving from implementation details.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/6,10.24963/kr.2023/6,True,"We show that assumption-based argumentation frameworks, based on contrapositive logics and partially-ordered preference functions, provide a solid platform for argumentation-based reasoning. Two useful properties of the preference functions are identified (selectivity and max-lower-boundedness), and extended forms of attacks relations are supported (exists-attacks and forall-attacks), which assure several desirable properties and a variety of reasoning modes.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/7,10.24963/kr.2023/7,True,"Confronting the past can be hard. This is true even in Linear Temporal Logic (LTL), interpreted on either infinite or finite traces, when faced with the problem of transforming a temporally future formula into an equivalent one that contains past temporal modalities only. To our knowledge, the best among the available pastification procedures for full LTL, as well as for expressive enough fragments of it (that is, containing at least one temporal modality other than tomorrow), are triply exponential in the size of the input. In this paper, we focus on the fragment of LTL that features the tomorrow and eventually modalities, and provide a singly exponential pastification algorithm for it. The transformation is based on a normalisation procedure that requires a non-trivial complexity analysis, and on the subsequent generation of a pure past formula from suitably-defined dependency tree structures. Moreover, leveraging its purely syntactic nature, we present an implementation of our procedure in a temporal satisfiability checking tool that deals with both future and past modalities.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/8,10.24963/kr.2023/8,True,"Semiring semantics for first-order logic provides a way to trace how facts represented by a model are used to deduce satisfaction of a formula. Team semantics is a framework for studying logics of dependence and independence in diverse contexts such as databases, quantum mechanics, and statistics by extending first-order logic with atoms that describe dependencies between variables. Combining these two, we propose a unifying approach for analysing the concepts of dependence and independence via a novel semiring team semantics, which subsumes all the previously considered variants for first-order team semantics. In particular, we study the preservation of satisfaction of dependencies and formulae between different semirings. In addition we create links to reasoning tasks such as provenance, counting, and repairs.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/71,10.24963/kr.2023/71,True,"In this paper, we investigate the probabilistic variants of the strategy logics ATL and ATL* under imperfect information. Specifically, we present novel decidability and complexity results when both the model transitions and the strategies played by agents are stochastic. That is, the semantics of the logics are based on multi-agent, stochastic transition systems with imperfect information, which combine two sources of uncertainty, namely, the partial observability agents have on the environment, and the likelihood of transitions to occur from a system state. Since the model checking problem is undecidable in general in this setting, we restrict our attention to agents with memoryless (positional) strategies. The resulting setting captures the situation in which agents have qualitative uncertainty of the local state and quantitative uncertainty about the occurrence of future events. We illustrate the usefulness of this setting with meaningful examples.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/72,10.24963/kr.2023/72,True,"We consider the recently proposed notion of serialisability of semantics for abstract argumentation frameworks. This notion describes a method for the serialised non-deterministic construction of extensions through iterative addition of non-empty minimal admissible sets. Depending on the semantics, the task of enumerating all extensions for an argumentation framework can be computationally complex. Serialisability provides a natural way of parallelising the construction of extensions for most admissible-based semantics. In this work, we investigate the feasibility of using the serialisable construction scheme for a more efficient enumeration of extensions on the example of the recently introduced unchallenged semantics and provide an experimental evaluation.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/73,10.24963/kr.2023/73,True,"Qualitative Choice Logic (QCL) extends classical propositional formulas by a connective called ordered disjunction that is used to express preferences. We translate QCL theories to Argumentation Frameworks with Collective Attacks (SETAFs), and show that the preferred models of the original theory directly correspond to the semi-stable extensions of the target framework. This further allows us to decide the problem of preferred model entailment for QCL via SETAFs.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/9,10.24963/kr.2023/9,True,"We address the issue of forgetting in assumption-based argumentation (ABA). Forgetting is driven by the goal to remove certain elements from a knowledge base, while preserving the structure of its models as well as possible. We introduce several forgetting operators tailored to accomplish the removal of different pieces of the ABA knowledge base—assumptions, contraries, and atoms—formalizing a diverse selection of perspectives on this issue. We examine the quality of our operators by studying their compliance with suitable desiderata we propose. Thereby, we investigate the impact of the operators on the syntax of the given ABA knowledge base, its semantics, but also the instantiated argumentation framework; thus bridging recent forgetting studies on non-monotonic formalisms including argumentation theory.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/10,10.24963/kr.2023/10,True,"This paper revisits the problem of repairing and querying inconsistent databases equipped with universal constraints. We adopt symmetric difference repairs, in which both deletions and additions of facts can be used to restore consistency, and suppose that preferred repair actions are specified via a binary priority relation over (negated) facts. Our first contribution is to show how existing notions of optimal repairs, defined for simpler denial constraints and repairs solely based on fact deletion, can be suitably extended to our richer setting. We next study the computational properties of the resulting repair notions, in particular, the data complexity of repair checking and inconsistency-tolerant query answering. Finally, we clarify the relationship between optimal repairs of prioritized databases and repair notions introduced in the framework of active integrity constraints. In particular, we show that Pareto-optimal repairs in our setting correspond to founded, grounded and justified repairs w.r.t. the active integrity constraints obtained by translating the prioritized database. Our study also yields useful insights into the behavior of active integrity constraints.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/74,10.24963/kr.2023/74,True,"In the recently proposed LACE framework for collective entity resolution, logical rules and constraints are used to identify pairs of entity references (e.g. author or paper ids) that denote the same entity. This identification is global: all occurrences of those entity references (possibly across multiple database tuples) are deemed equal and can be merged. By contrast, a local form of merge is often more natural when identifying pairs of data values, e.g. some occurrences of 'J. Smith' may be equated with 'Joe Smith', while others should merge with 'Jane Smith'. This motivates us to extend LACE with local merges of values and explore the computational properties of the resulting formalism.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/11,10.24963/kr.2023/11,True,"We consider the recently introduced vacuous reduct semantics in abstract argumentation that allows the composition of arbitrary argumentation semantics through the notion of the reduct. We show that by recursively applying the principle of vacuous reduct semantics we are able to cover a broad range of semantical approaches. Our main result shows that we can recover the weakly preferred semantics as the unique solution of a fixed point equation involving an infinite application of the vacuous reduct semantics based only on the very simple property of conflict-freeness. We also conduct an extensive study of the computational complexity of the recursive application of vacuous reduct semantics, which shows that it completely covers each level of the polynomial hierarchy, depending on the recursion depth.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/12,10.24963/kr.2023/12,True,"We will show that Reiter's default logic can be viewed as a particular instantiation of causal reasoning. This will be demonstrated by establishing back and forth translations between default theories and causal theories of the causal calculus under a particular nonmonotonic semantics of causal theories that will be called a default semantics. Moreover, it will be shown that Pearl's structural equation models can be viewed as default causal theories in this sense. We will discuss also some global consequences this representation could have for establishing a general role of causation in nonmonotonic reasoning.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/13,10.24963/kr.2023/13,True,"We study multivariate decision trees (MDTs), in particular, classes of MDTs determined by the language of relations that can be used to split feature space. An abductive explanation (AXp) of the classification of a particular instance, viewed as a set of feature-value assignments, is a minimal subset of the instance which is sufficient to lead to the same decision. We investigate when finding a single AXp is tractable. We identify tractable languages for real, integer and boolean features. Indeed, in the case of boolean languages, we provide a P/NP-hard dichotomy.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/15,10.24963/kr.2023/15,True,"Input/Output (I/O) logic is a general framework for reasoning about conditional norms and/or causal relations. We streamline Bochman’s causal I/O logics via proof-search-oriented sequent calculi. Our calculi establish a natural syntactic link between the derivability in these logics and in the original I/O logics. As a consequence of our results, we obtain new, simple semantics for all these logics, complexity bounds, embeddings into normal modal logics, and efficient deduction methods. Our work encompasses many scattered results and provides uniform solutions to various unresolved problems.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/16,10.24963/kr.2023/16,True,"Property Directed Reachability (PDR) is a relatively new SAT-based search paradigm for classical AI planning. Compared to earlier SAT-based paradigms, PDR proceeds without unrolling the system transition function, and therefore without having the underlying procedure reason about potentially computationally expensive multi-step formulae. By maintaining a queue of obligations - i.e., a state at a timestep - and knowledge about what is possible at each planning step, PDR iteratively evaluates whether an obligation can be progressed by one step towards the goal. We develop and evaluate two new distributed PDR algorithms for planning, and additionally implement serial and portfolio PDR algorithms for planning. We are the first to consider distributed PDR for planning and the first to consider PDR based on incremental SAT solving in that setting. Our first new algorithm, PS-PDR, evaluates many obligations independently in parallel using a pool of incremental SAT workers. PS-PDR is unique amongst distributed PDR algorithms in centrally maintaining a single queue of obligations, enabling an efficient focused search compared to a PDR portfolio. Our second new algorithm, PD-PDR, sequences subproblems according to the compositional structure of the concrete problem at hand. Subproblems are solved independently in parallel, with a concrete plan obtained by combining subproblem plans. Our experimental evaluation exhibits strong runtime gains for both new algorithms in both satisfiable and unsatisfiable planning benchmarks.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/17,10.24963/kr.2023/17,True,"Common knowledge and only knowing capture two intuitive and natural notions that have proven to be useful in a variety of settings, for example to reason about coordination or agreement between agents, or to analyse the knowledge of knowledge-based agents. While these two epistemic operators have been extensively studied in isolation, the approaches made to encode their complex interplay failed to capture some essential properties of only knowing. We propose a novel solution by defining a notion of μ-biworld for countable ordinals μ, which approximates not only the worlds that an agent deems possible, but also those deemed impossible. This approach allows us to define a multi-agent epistemic logic with common knowledge and only knowing operators, and a three-valued model semantics for it. Moreover, we show that we only really need biworlds of depth at most ω²+1. Based on this observation, we define a Kripke semantics on a canonical Kripke structure and show that this semantics coincides with the model semantics. Finally, we discuss issues arising when combining negative introspection or truthfulness with only knowing and show how positive introspection can be integrated into our logic.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/64,10.24963/kr.2023/64,True,"Although there has been significant interest in applying machine learning techniques to structured data, the expressivity (i.e., a description of what can be learned) of such techniques is still poorly understood. In this paper, we study data transformations based on graph neural networks (GNNs). First, we note that the choice of how a dataset is encoded into a numeric form processable by a GNN can obscure the characterisation of a model's expressivity, and we argue that a canonical encoding provides an appropriate basis. Second, we study the expressivity of monotonic max-sum GNNs, which cover a subclass of GNNs with max and sum aggregation functions. We show that, for each such GNN, one can compute a Datalog program such that applying the GNN to any dataset produces the same facts as a single round of application of the program's rules to the dataset. Monotonic max-sum GNNs can sum an unbounded number of feature vectors which can result in arbitrarily large feature values, whereas rule application requires only a bounded number of constants. Hence, our result shows that the unbounded summation of monotonic max-sum GNNs does not increase their expressive power. Third, we sharpen our result to the subclass of monotonic max GNNs, which use only the max aggregation function, and identify a corresponding class of Datalog programs.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/18,10.24963/kr.2023/18,True,"RPQs (regular path queries) are an important building block of most query languages for graph databases. They are generally evaluated under homomorphism semantics; in particular only the endpoints of the matched walks are returned. However, practical applications often need the full matched walks to compute aggregate values. In those cases, homomorphism semantics are not suitable since the number of matched walks can be infinite. Hence, graph-database engines adapt the semantics of RPQs, often neglecting theoretical red flags. For instance, the popular query language Cypher uses trail semantics, which ensures the result to be finite at the cost of making computational problems intractable. We propose a new kind of semantics for RPQs, including in particular simple-run and binding-trail semantics, as a candidate to reconcile theoretical considerations with practical aspirations. Both ensure the output to be finite in a way that is compatible with homomorphism semantics: projection on endpoints coincides with homomorphism semantics. Hence, testing the emptiness of result is tractable, and known methods readily apply. Moreover, simple-run and binding-trail semantics support bag semantics, and enumeration of the bag of results is tractable.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/19,10.24963/kr.2023/19,True,"We study the alternating-time temporal logic ATL+ enriched with one resource (written ATL+(1)) extending ATL+ with the possibility to manage a budget. We propose a game-theoretic semantics via the introduction of two evaluation games so that the compositional semantics is captured by strategies in the games. We show that the model-checking problem for ATL+(1) is in PSpace and we identify several non-trivial fragments that can be solved in PTime. By-products of our investigations include also a simplified Pspace decision procedure for resource-free ATL+, an effective way to synthesize constraints in a version of ATL+(1) with parameters and a PSpace bound to solve an energy game with one counter whose objectives are LTL formulae of temporal depth one.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/20,10.24963/kr.2023/20,True,"First-order model counting (FOMC) is a computational problem that asks to count the models of a sentence in finite-domain first-order logic. In this paper, we argue that the capabilities of FOMC algorithms to date are limited by their inability to express many types of recursive computations. To enable such computations, we relax the restrictions that typically accompany domain recursion and generalise the circuits used to express a solution to an FOMC problem to directed graphs that may contain cycles. To this end, we adapt the most well-established (weighted) FOMC algorithm ForcLift to work with such graphs and introduce new compilation rules that can create cycle-inducing edges that encode recursive function calls. These improvements allow the algorithm to find efficient solutions to counting problems that were previously beyond its reach, including those that cannot be solved efficiently by any other exact FOMC algorithm. We end with a few conjectures on what classes of instances could be domain-liftable as a result.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/21,10.24963/kr.2023/21,True,"Hierarchical policies are a key ingredient of intelligent behavior, expressing the different levels of abstraction involved in the solution of a problem. Learning hierarchical policies, however, remains a challenge, as no general learning principles have been identified for this purpose, despite the broad interest and vast literature in both model-free reinforcement learning and model-based planning. In this work, we introduce a principled method for learning hierarchical policies over classical planning domains, with no supervision from small instances. The method is based on learning to decompose problems into subproblems so that the subproblems have a lower complexity as measured by their width. Problems and subproblems are captured by means of sketch rules, and the scheme for reducing the width of sketch rules is applied iteratively until the final sketch rules have zero width and encode a general policy. We evaluate the learning method on a number of classical planning domains, analyze the resulting hierarchical policies, and prove their properties. We also show that learning hierarchical policies by learning and refining sketches iteratively is often more efficient than learning flat general policies in one shot.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/22,10.24963/kr.2023/22,True,"In standard propositional belief merging, one implicit assumption is that all sources have exactly the same importance. But there are many situations where the sources have different importance/reliability/expertise that have to be taken into account in the merging process. In this work we study the problem of weighted merging operators, which aimed to take these weights into account in a sensible way. We give a syntactical characterization of these operators, and then we state a representation theorem in terms of plausibility preorders on interpretations. We also propose a general method to build weighted distance-based merging operators, and provide some concrete examples, using two different weight functions.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/23,10.24963/kr.2023/23,True,"We propose a new framework for combining entity resolution and query answering in knowledge bases (KBs) with tuple-generating dependencies (tgds) and equality-generating dependencies (egds) as rules. We define the semantics of the KB in terms of special instances that involve equivalence classes of entities and sets of values. Intuitively, the former collect all entities denoting the same real-world object, while the latter collect all alternative values for an attribute. This approach allows us to both resolve entities and bypass possible inconsistencies in the data. We then design a chase procedure that is tailored to this new framework and has the feature that it never fails; moreover, when the chase procedure terminates, it produces a universal solution, which in turn can be used to obtain the certain answers to conjunctive queries. We finally discuss challenges arising when the chase does not terminate.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/24,10.24963/kr.2023/24,True,Theory of strongly equivalent transformations is an essential part of the methodology of representing knowledge in answer set programming. Strong equivalence of two programs can be sometimes characterized as the possibility of deriving the rules of each program from the rules of the other in some deductive system. This paper describes a system with this property for the language mini-GRINGO. The key to the proof is an ω-completeness theorem for the many-sorted logic of here-and-there.,International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/25,10.24963/kr.2023/25,True,"In this work, we address one important problem of Katsuno and Mendelzon update operators, that is to require that any updated belief base must entail any new input in a consistent way. This assumes that any situation can be updated into one satisfying that input, which is unrealistic. To solve this problem, we must relax either the success or the consistency principle. Each case leads to a distinct family of update operators, that we semantically characterize by plausibility relations over possible worlds, considering a credibility limit that aims to forbid unrealistic changes. We discuss in which cases one family is more adequate than the other one.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/26,10.24963/kr.2023/26,True,"We investigate intuitionistic logics extended both with the co-implication connective of Hilbert-Brouwer logic and with diamond and box modalities. We use a Kripke semantics based on frames with two 'forth' confluence conditions on the modal relation with respect to the intuitionistic relation. We give sound and strongly complete axiomatisations for entailment on this class of frames, and give similar axiomatisations for the subclasses of frames satisfying any combination of reflexivity, transitivity, and seriality. We then prove that all of these logics are decidable, by proving that they have the finite frame property.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/27,10.24963/kr.2023/27,True,"Process Mining is a family of techniques that exploit data collected from process execution to analyze and improve process efficiency, quality, and security. Over the years, many modeling languages have been proposed for process model specification, with different expressiveness, features, and computational properties. We propose a new logic-based declarative formalism, called Constraint Formulae, to compose process specifications, expressed in heterogeneous process modeling languages, without altering their original semantics. We formalize common process mining tasks for Constraint Formulae, study their computational properties, and provide an implementation in Answer Set Programming.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/28,10.24963/kr.2023/28,True,"For functional representation in an algebraizable logic we mean a representation of the algebras of formulas of the logic by means of (possibly real-valued) functions. Functional representations have shown to be a key tool for the study of non-classical logics, since they allow to regard formulas as functions and, by means of them, to approach the study of typical proof theoretical properties of the logics by means of their functional semantics. In the realm of (algebraizable) fuzzy logics, possibly the most well-known result in this respect is McNaughton theorem that shows formulas of the infinite-valued Lukasiewicz calculus to correspond, up to logical equivalence, to real valued continuous and piecewise linear functions. The functional representation for many-valued logics has been very recently shown in a paper by the second author to have an impact outside the purely logical realm and, in particular, they can be applied to study properties of artificial neural networks. In this contribution, we will provide a functional representation for the probability modal logic FP(L) that builds on Lukasiewicz calculus by adding to it a unary operator P that reads “it is probable that”. While the logic FP(L) is not algebraizable, at least not in the usual sense due to Blok and Pigozzi, we still can provide a functional representation result for its modal formulas. In order to do so, we adapt the usual universal algebraic methods to this peculiar setting, and moreover we make use of some techniques developed in a recent paper by two of the authors where a class of purely algebraic models for FP(L) based on de Finetti's coherence criterion have been introduced and studied. Our contribution will present two ways of providing a functional representation of the algebras of formulas of the modal logic FP(L): a local one, that relies on de Finetti's coherence argument; and a global one that, instead, relies on probability distributions on a finite domain.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/29,10.24963/kr.2023/29,True,"Perceptron operators have been introduced to knowledge representation languages such as description logics in order to define concepts by listing features with associated weights and by giving a threshold. Semantically, an individual then belongs to such a concept if the weighted sum of the listed features it belongs to reaches that threshold. Such operators have been subsequently applied to cognitively-motivated modelling scenarios and to building bridges between learning and reasoning. However, they suffer from the basic limitation that they cannot consider the weight or number of role fillers. This paper introduces an extension of the basic perceptron operator language to address this shortcoming, defining the language ALCP and answering some basic questions regarding the succinctness and complexity of the new language. Namely, we show firstly that in ALCP+, when weights are positive, the language is expressively equivalent to ALCQ, whilst it is strictly more expressive in the general case allowing also negative weights. Secondly, ALCP+ is shown to be strictly more succinct than ALCQ. Thirdly, capitalising on results concerning the logic ALCSCC, we show that despite the added expressivity, reasoning in ALCP remains EXPTIME-complete.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/31,10.24963/kr.2023/31,True,"Many complex scenarios require the coordination of agents holding different points of view, possibly cooperating and not necessarily agreeing. For this reason, standpoint logic (SL) has been recently introduced in the context of knowledge integration, allowing one to reason with diverse and potentially conflicting viewpoints held by different agents. Linear temporal logic (LTL) is the most widely known formalism to express temporal properties of systems and processes, both in formal methods and artificial intelligence related fields. In this paper, we present 'standpoint linear temporal logic' (SLTL), a new logic that combines the temporal features of LTL with the multi-perspective modelling capacity of SL. We define the logic SLTL, its syntax, its semantics, establish its decidability and complexity, and provide a terminating tableau calculus to automate SLTL reasoning. Conveniently, this offers a clear path to extend existing LTL reasoners to provide practical reasoning support for temporal reasoning in multi-perspective settings.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/32,10.24963/kr.2023/32,True,"The need for tools and techniques to formally analyze and trace the responsibility for unsafe outcomes to decision-making actors is urgent. Existing formal approaches assume that the unsafe outcomes for which actors can be held responsible are actually realized. This paper considers a broader notion of responsibility where unsafe outcomes are not necessarily realized, but their probabilities are unacceptably high. We present a logic combining strategic, probabilistic and temporal primitives designed to express concepts such as the risk of an undesirable outcome and being responsible for exceeding a risk threshold. We demonstrate that the proposed logic is complete and decidable.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/75,10.24963/kr.2023/75,True,"The notion of syntax splitting was initially introduced by Parikh for belief sets, and one key observation is that every belief set has a unique finest syntax splitting, i.e., a syntax splitting that refines every other syntax splitting of that belief set. Later, the notion of syntax splitting was extended to ranking functions and total preorders on worlds (TPOs), which are two common models for belief states in the context of iterated belief revision. In this paper, we prove that ranking functions also have unique finest syntax splittings, i.e., every ranking function has a syntax splitting that refines all other syntax splittings of that ranking function. Using this, we can show that the syntax splittings of a ranking function κ are exactly the coarsenings of the finest splitting of κ. For TPOs we show that, in contrast to ranking functions, the coarsening of a syntax splitting of a TPO ⪯ is not necessarily a syntax splitting of ⪯. Despite that we can prove that every TPO has a unique finest syntax splitting that refines all other syntax splittings of that TPO.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/34,10.24963/kr.2023/34,True,"Answer Set Programming is a widely used paradigm in knowledge representation and reasoning, which strongly relates to the satisfiability (SAT) of propositional formulas. While in the area of SAT the last couple of years brought significant advances and different techniques for solving hard counting-based problems (e.g., #SAT, weighted counting, projected counting) that require more effort than deciding satisfiability, ASP still falls short. Intuitively, one explanation for this lies in the structure of a program, that – compared to SAT – was shown to yield strong evidence for being slightly less useful during solving. Indeed, for the well-known structural measure treewidth that plays an important role in counting-based variants of SAT, ASP is expected to be at least slightly harder than SAT. The underlying source of this hardness increase lies in cyclic dependencies in the positive dependency graph. In this work, we consider which strategies are appropriate to tackle counting-based problems for ASP depending on cycle lengths. To this end, we present different encodings to counting-based variants of SAT that thereby directly utilize recent advances. For small cycle lengths, we demonstrate a novel strategy based on feedback vertex sets. While medium cycle lengths still leave room for future improvements, surprisingly, in case of cycles that are significantly larger than the structural dependencies (treewidth), we can even obtain a polynomial algorithm.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
DOI:10.24963/kr.2023/35,10.24963/kr.2023/35,True,"Propositional Typicality Logic (PTL) extends propositional logic with a connective • expressing the most typical (alias normal or conventional) situations in which a given sentence holds. As such, it generalises e.g.~preferential logics that formalise reasoning with conditionals such as ``birds typically fly''. In this paper, we study revision of sets of PTL-sentences. We first show why it is necessary to extend the PTL-language with a possibility operator, and then define the revision of PTL-sentences syntactically and characterise it semantically. We show that this allows us to represent a wide variety of existing revision methods, such as propositional revision and revision of epistemic states. Furthermore, we provide several examples showing why our approach is innovative. In more detail, we study revision of a set of conditionals under preferential closure, and the addition and contraction of possible worlds from an epistemic state.",International Joint Conferences on Artificial Intelligence Organization,proceedings-article,Proceedings of the Twentieth International Conference on Principles of Knowledge Representation and Reasoning,
