id,Label,oof_score,oof_pred,p_label_1,p_label_2,p_label_3,p_label_4,p_label_5
312,3,5.0,5,0.0,0.0,0.0,0.0,1.0
313,1,5.0,5,0.0,0.0,0.0,0.0,1.0
314,2,5.0,5,0.0,0.0,0.0,0.0,1.0
315,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
316,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
317,5,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
318,2,5.0,5,0.0,0.0,0.0,0.0,1.0
319,3,5.0,5,0.0,0.0,0.0,0.0,1.0
320,1,5.0,5,0.0,0.0,0.0,0.0,1.0
321,2,3.0,3,0.0,0.0,1.0,0.0,0.0
322,5,5.0,5,0.0,0.0,0.0,0.0,1.0
323,4,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
324,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
325,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
326,1,5.0,5,0.0,0.0,0.0,0.0,1.0
327,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
328,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
329,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
330,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
331,2,3.0,3,0.0,0.0,1.0,0.0,0.0
332,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
333,3,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
334,5,5.0,5,0.0,0.0,0.0,0.0,1.0
335,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
336,3,5.0,5,0.0,0.0,0.0,0.0,1.0
337,1,4.0,4,0.0,0.0,0.0,1.0,0.0
338,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
339,3,2.0,2,0.0,1.0,0.0,0.0,0.0
340,1,1.0,1,1.0,0.0,0.0,0.0,0.0
341,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
342,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
343,2,2.0,2,0.0,1.0,0.0,0.0,0.0
344,1,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
345,1,2.0,2,0.0,1.0,0.0,0.0,0.0
346,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
347,1,1.0,1,1.0,0.0,0.0,0.0,0.0
348,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
349,4,3.0,3,0.0,0.0,1.0,0.0,0.0
350,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
351,2,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
352,5,2.0,2,0.0,1.0,0.0,0.0,0.0
353,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
354,5,2.0,2,0.0,1.0,0.0,0.0,0.0
355,5,5.0,5,0.0,0.0,0.0,0.0,1.0
356,5,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
357,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
358,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
359,1,5.0,5,0.0,0.0,0.0,0.0,1.0
360,3,4.0,4,0.0,0.0,0.0,1.0,0.0
361,1,5.0,5,0.0,0.0,0.0,0.0,1.0
362,1,3.0,3,0.0,0.0,1.0,0.0,0.0
363,5,4.0,4,0.0,0.0,0.0,1.0,0.0
364,2,2.0,2,0.0,1.0,0.0,0.0,0.0
365,3,3.0,3,0.0,0.0,1.0,0.0,0.0
366,4,1.0,1,1.0,0.0,0.0,0.0,0.0
367,1,5.0,5,0.0,0.0,0.0,0.0,1.0
368,2,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
369,5,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
370,4,5.0,5,0.0,0.0,0.0,0.0,1.0
371,3,5.0,5,0.0,0.0,0.0,0.0,1.0
372,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
373,1,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
374,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
375,4,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
376,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
377,2,3.0,3,0.0,0.0,1.0,0.0,0.0
378,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
379,5,2.0,2,0.0,1.0,0.0,0.0,0.0
380,3,5.0,5,0.0,0.0,0.0,0.0,1.0
381,1,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
382,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
383,4,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
384,1,4.0,4,0.0,0.0,0.0,1.0,0.0
385,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
386,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
387,1,1.0,1,1.0,0.0,0.0,0.0,0.0
388,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
389,3,3.0,3,0.0,0.0,1.0,0.0,0.0
390,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
391,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
392,2,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
393,4,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
394,1,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
395,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
396,1,2.0,2,0.0,1.0,0.0,0.0,0.0
397,3,5.0,5,0.0,0.0,0.0,0.0,1.0
398,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
399,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
400,2,2.0,2,0.0,1.0,0.0,0.0,0.0
401,2,5.0,5,0.0,0.0,0.0,0.0,1.0
402,1,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
403,1,1.0,1,1.0,0.0,0.0,0.0,0.0
404,1,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
405,3,2.0,2,0.0,1.0,0.0,0.0,0.0
406,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
407,1,5.0,5,0.0,0.0,0.0,0.0,1.0
408,2,5.0,5,0.0,0.0,0.0,0.0,1.0
409,1,1.0,1,1.0,0.0,0.0,0.0,0.0
410,2,5.0,5,0.0,0.0,0.0,0.0,1.0
411,3,3.0,3,0.0,0.0,1.0,0.0,0.0
412,4,5.0,5,0.0,0.0,0.0,0.0,1.0
413,1,1.0,1,1.0,0.0,0.0,0.0,0.0
414,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
415,5,5.0,5,0.0,0.0,0.0,0.0,1.0
416,1,2.0,2,0.0,1.0,0.0,0.0,0.0
417,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
418,2,4.0,4,0.0,0.0,0.0,1.0,0.0
419,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
420,3,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
421,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
422,1,2.0,2,0.0,1.0,0.0,0.0,0.0
423,5,3.0,3,0.0,0.0,1.0,0.0,0.0
424,5,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
425,2,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
426,1,1.0,1,1.0,0.0,0.0,0.0,0.0
427,3,1.0,1,1.0,0.0,0.0,0.0,0.0
428,4,2.0,2,0.0,1.0,0.0,0.0,0.0
429,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
430,1,3.0,3,0.0,0.0,1.0,0.0,0.0
431,1,5.0,5,0.0,0.0,0.0,0.0,1.0
432,1,3.0,3,0.0,0.0,1.0,0.0,0.0
433,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
434,3,5.0,5,0.0,0.0,0.0,0.0,1.0
435,4,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
436,3,3.0,3,0.0,0.0,1.0,0.0,0.0
437,5,5.0,5,0.0,0.0,0.0,0.0,1.0
438,2,2.0,2,0.0,1.0,0.0,0.0,0.0
439,1,5.0,5,0.0,0.0,0.0,0.0,1.0
440,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
441,1,3.0,3,0.0,0.0,1.0,0.0,0.0
442,4,2.0,2,0.0,1.0,0.0,0.0,0.0
443,5,2.0,2,0.0,1.0,0.0,0.0,0.0
444,5,5.0,5,0.0,0.0,0.0,0.0,1.0
445,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
446,2,2.0,2,0.0,1.0,0.0,0.0,0.0
447,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
448,1,2.0,2,0.0,1.0,0.0,0.0,0.0
449,3,4.0,4,0.0,0.0,0.0,1.0,0.0
450,3,5.0,5,0.0,0.0,0.0,0.0,1.0
451,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
452,5,3.0,3,0.0,0.0,1.0,0.0,0.0
453,5,5.0,5,0.0,0.0,0.0,0.0,1.0
454,1,1.0,1,1.0,0.0,0.0,0.0,0.0
455,1,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
456,1,2.0,2,0.0,1.0,0.0,0.0,0.0
457,2,1.0,1,1.0,0.0,0.0,0.0,0.0
458,2,2.0,2,0.0,1.0,0.0,0.0,0.0
459,3,2.0,2,0.0,1.0,0.0,0.0,0.0
460,2,1.0,1,1.0,0.0,0.0,0.0,0.0
461,1,2.0,2,0.0,1.0,0.0,0.0,0.0
462,3,3.0,3,0.0,0.0,1.0,0.0,0.0
463,2,2.0,2,0.0,1.0,0.0,0.0,0.0
464,2,2.0,2,0.0,1.0,0.0,0.0,0.0
465,1,4.0,4,0.0,0.0,0.0,1.0,0.0
466,1,5.0,5,0.0,0.0,0.0,0.0,1.0
467,2,1.0,1,1.0,0.0,0.0,0.0,0.0
468,4,2.0,2,0.0,1.0,0.0,0.0,0.0
469,5,5.0,5,0.0,0.0,0.0,0.0,1.0
470,3,2.0,2,0.0,1.0,0.0,0.0,0.0
471,1,5.0,5,0.0,0.0,0.0,0.0,1.0
472,2,2.0,2,0.0,1.0,0.0,0.0,0.0
473,1,1.0,1,1.0,0.0,0.0,0.0,0.0
474,2,2.0,2,0.0,1.0,0.0,0.0,0.0
475,4,5.0,5,0.0,0.0,0.0,0.0,1.0
476,4,5.0,5,0.0,0.0,0.0,0.0,1.0
477,1,3.0,3,0.0,0.0,1.0,0.0,0.0
478,3,2.0,2,0.0,1.0,0.0,0.0,0.0
479,1,5.0,5,0.0,0.0,0.0,0.0,1.0
480,4,2.0,2,0.0,1.0,0.0,0.0,0.0
481,3,2.0,2,0.0,1.0,0.0,0.0,0.0
482,2,2.0,2,0.0,1.0,0.0,0.0,0.0
483,1,2.0,2,0.0,1.0,0.0,0.0,0.0
484,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
485,3,4.0,4,0.0,0.0,0.0,1.0,0.0
486,4,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
487,1,2.0,2,0.0,1.0,0.0,0.0,0.0
488,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
489,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
490,5,2.0,2,0.0,1.0,0.0,0.0,0.0
491,4,2.0,2,0.0,1.0,0.0,0.0,0.0
492,1,3.0,3,0.0,0.0,1.0,0.0,0.0
493,2,2.0,2,0.0,1.0,0.0,0.0,0.0
494,3,3.0,3,0.0,0.0,1.0,0.0,0.0
495,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
496,5,2.0,2,0.0,1.0,0.0,0.0,0.0
497,4,1.0,1,1.0,0.0,0.0,0.0,0.0
498,5,2.0,2,0.0,1.0,0.0,0.0,0.0
499,4,2.0,2,0.0,1.0,0.0,0.0,0.0
500,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
501,4,2.0,2,0.0,1.0,0.0,0.0,0.0
502,5,2.0,2,0.0,1.0,0.0,0.0,0.0
503,5,2.0,2,0.0,1.0,0.0,0.0,0.0
504,2,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
505,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
506,2,1.0,1,1.0,0.0,0.0,0.0,0.0
507,2,3.0,3,0.0,0.0,1.0,0.0,0.0
508,5,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
509,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
510,3,3.0,3,0.0,0.0,1.0,0.0,0.0
511,1,1.0,1,1.0,0.0,0.0,0.0,0.0
512,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
513,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
514,1,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
515,1,2.0,2,0.0,1.0,0.0,0.0,0.0
516,2,4.0,4,0.0,0.0,0.0,1.0,0.0
517,4,2.0,2,0.0,1.0,0.0,0.0,0.0
518,5,2.0,2,0.0,1.0,0.0,0.0,0.0
519,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
520,2,5.0,5,0.0,0.0,0.0,0.0,1.0
521,4,4.0,4,0.0,0.0,0.0,1.0,0.0
522,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
523,2,2.0,2,0.0,1.0,0.0,0.0,0.0
524,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
525,1,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
526,1,2.0,2,0.0,1.0,0.0,0.0,0.0
527,3,5.0,5,0.0,0.0,0.0,0.0,1.0
528,2,2.0,2,0.0,1.0,0.0,0.0,0.0
529,2,2.0,2,0.0,1.0,0.0,0.0,0.0
530,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
531,2,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
532,3,2.0,2,0.0,1.0,0.0,0.0,0.0
533,2,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
534,4,3.0,3,0.0,0.0,1.0,0.0,0.0
535,3,3.0,3,0.0,0.0,1.0,0.0,0.0
536,5,4.0,4,0.0,0.0,0.0,1.0,0.0
537,5,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
538,1,1.0,1,1.0,0.0,0.0,0.0,0.0
539,2,2.0,2,0.0,1.0,0.0,0.0,0.0
540,5,2.0,2,0.0,1.0,0.0,0.0,0.0
541,1,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
542,2,1.0,1,1.0,0.0,0.0,0.0,0.0
543,1,1.0,1,1.0,0.0,0.0,0.0,0.0
544,1,3.0,3,0.0,0.0,1.0,0.0,0.0
545,5,1.0,1,1.0,0.0,0.0,0.0,0.0
546,3,2.0,2,0.0,1.0,0.0,0.0,0.0
547,1,1.0,1,1.0,0.0,0.0,0.0,0.0
548,5,1.0,1,1.0,0.0,0.0,0.0,0.0
549,2,1.0,1,1.0,0.0,0.0,0.0,0.0
550,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
551,1,3.0,3,0.0,0.0,1.0,0.0,0.0
552,3,4.0,4,0.0,0.0,0.0,1.0,0.0
553,2,2.0,2,0.0,1.0,0.0,0.0,0.0
554,1,2.0,2,0.0,1.0,0.0,0.0,0.0
555,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
556,3,3.0,3,0.0,0.0,1.0,0.0,0.0
557,4,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
558,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
559,2,2.0,2,0.0,1.0,0.0,0.0,0.0
560,5,5.0,5,0.0,0.0,0.0,0.0,1.0
561,3,2.0,2,0.0,1.0,0.0,0.0,0.0
562,2,2.0,2,0.0,1.0,0.0,0.0,0.0
563,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
564,5,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
565,1,2.0,2,0.0,1.0,0.0,0.0,0.0
566,2,2.0,2,0.0,1.0,0.0,0.0,0.0
567,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
568,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
569,1,3.0,3,0.0,0.0,1.0,0.0,0.0
570,3,3.0,3,0.0,0.0,1.0,0.0,0.0
571,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
572,1,2.0,2,0.0,1.0,0.0,0.0,0.0
573,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
574,4,2.0,2,0.0,1.0,0.0,0.0,0.0
575,5,2.0,2,0.0,1.0,0.0,0.0,0.0
576,1,2.0,2,0.0,1.0,0.0,0.0,0.0
577,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
578,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
579,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
580,2,2.0,2,0.0,1.0,0.0,0.0,0.0
581,3,5.0,5,0.0,0.0,0.0,0.0,1.0
582,4,2.0,2,0.0,1.0,0.0,0.0,0.0
583,1,3.0,3,0.0,0.0,1.0,0.0,0.0
584,3,5.0,5,0.0,0.0,0.0,0.0,1.0
585,5,2.0,2,0.0,1.0,0.0,0.0,0.0
586,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
587,3,2.0,2,0.0,1.0,0.0,0.0,0.0
588,5,5.0,5,0.0,0.0,0.0,0.0,1.0
589,2,2.0,2,0.0,1.0,0.0,0.0,0.0
590,3,5.0,5,0.0,0.0,0.0,0.0,1.0
591,4,5.0,5,0.0,0.0,0.0,0.0,1.0
592,2,3.0,3,0.0,0.0,1.0,0.0,0.0
593,1,2.0,2,0.0,1.0,0.0,0.0,0.0
594,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
595,3,1.0,1,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
596,2,2.0,2,0.0,1.0,0.0,0.0,0.0
597,4,2.0,2,0.0,1.0,0.0,0.0,0.0
598,5,3.0,3,0.0,0.0,1.0,0.0,0.0
599,5,5.0,5,0.0,0.0,0.0,0.0,1.0
600,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
601,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
602,5,2.0,2,0.0,1.0,0.0,0.0,0.0
603,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
604,5,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
605,3,5.0,5,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0
606,4,2.0,2,0.0,1.0,0.0,0.0,0.0
607,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
608,1,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
609,4,4.0,4,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22
610,5,5.0,5,0.0,0.0,0.0,0.0,1.0
611,4,2.0,2,0.0,1.0,0.0,0.0,0.0
612,2,3.0,3,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22
613,1,1.0,1,1.0,0.0,0.0,0.0,0.0
614,1,2.0,2,0.0,1.0,0.0,0.0,0.0
615,3,5.0,5,0.0,0.0,0.0,0.0,1.0
616,3,2.0,2,0.0,1.0,0.0,0.0,0.0
617,2,3.0,3,0.0,0.0,1.0,0.0,0.0
618,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
619,2,3.0,3,0.0,0.0,1.0,0.0,0.0
620,4,5.0,5,0.0,0.0,0.0,0.0,1.0
621,2,5.0,5,0.0,0.0,0.0,0.0,1.0
622,1,3.0,3,0.0,0.0,1.0,0.0,0.0
623,2,2.0,2,0.0,1.0,0.0,0.0,0.0
624,2,4.0,4,0.0,0.0,0.0,1.0,0.0
625,4,5.0,5,0.0,0.0,0.0,0.0,1.0
626,1,2.0,2,0.0,1.0,0.0,0.0,0.0
627,2,2.0,2,0.0,1.0,0.0,0.0,0.0
628,3,2.0,2,0.0,1.0,0.0,0.0,0.0
629,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
630,5,5.0,5,0.0,0.0,0.0,0.0,1.0
631,4,5.0,5,0.0,0.0,0.0,0.0,1.0
632,2,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
633,4,1.0,1,1.0,0.0,0.0,0.0,0.0
634,3,2.0,2,0.0,1.0,0.0,0.0,0.0
635,5,5.0,5,0.0,0.0,0.0,0.0,1.0
636,2,3.0,3,0.0,0.0,1.0,0.0,0.0
637,1,2.0,2,0.0,1.0,0.0,0.0,0.0
638,2,2.0,2,0.0,1.0,0.0,0.0,0.0
639,1,3.0,3,0.0,0.0,1.0,0.0,0.0
640,3,5.0,5,0.0,0.0,0.0,0.0,1.0
641,1,1.0,1,1.0,0.0,0.0,0.0,0.0
642,1,5.0,5,0.0,0.0,0.0,0.0,1.0
643,2,1.0,1,1.0,0.0,0.0,0.0,0.0
644,5,2.0,2,0.0,1.0,0.0,0.0,0.0
645,4,2.0,2,0.0,1.0,0.0,0.0,0.0
646,3,2.0,2,0.0,1.0,0.0,0.0,0.0
647,2,2.0,2,0.0,1.0,0.0,0.0,0.0
648,2,2.0,2,0.0,1.0,0.0,0.0,0.0
649,4,1.0,1,1.0,0.0,0.0,0.0,0.0
650,4,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
651,3,2.0,2,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22
